Lodge_Roome_Price, Lodge_Room_Type_Name, Lodge_Room_Type_MinCapacity, Lodge_Room_Type_MaxCapacity, Lodge_Room_Type_Img, Lodge_Room_Type_Price,Lodge_idx,Lodge_Room_Type_Count
 60000,오션스파룸 308호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102f521f1aa.jpg,60000,481,3
 60000,오션스파룸 408호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102f521f1aa.jpg,60000,481,2
 100000,오션스파룸 503호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102f521f1aa.jpg,100000,481,2
 100000,오션스파룸 203호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102f521f1aa.jpg,100000,481,1
 80000,오션스파룸 208호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102f521f1aa.jpg,80000,481,1
 70000,스파패밀리룸 502호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102fc0bee7b.jpg,70000,481,2
 70000,스파패밀리룸 402호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102fc0bee7b.jpg,70000,481,4
 100000,스파패밀리룸 302호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102fc0bee7b.jpg,100000,481,1
 60000,스파패밀리룸 202호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/64102fc0bee7b.jpg,60000,481,2
 60000,패밀리룸 309호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/641030b2606cd.jpg,60000,481,2
 70000,패밀리룸 209호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/641030b2606cd.jpg,70000,481,4
 100000,패밀리룸 509호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/641030b2606cd.jpg,100000,481,4
 80000,패밀리룸 409호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/641030b2606cd.jpg,80000,481,1
 90000,말리룸(two room) 103호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/03/14/641031325ab43.jpg,90000,481,4
 90000,비치동 107호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,90000,482,2
 60000,글램핑 17호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,60000,482,4
 80000,글램핑 21호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,80000,482,1
 70000,오션뷰글램핑 3호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/c8f5054313f74ac2a08ac07adc7259bd.jpg,70000,482,2
 50000,오션뷰글램핑 2호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/c8f5054313f74ac2a08ac07adc7259bd.jpg,50000,482,1
 90000,오션뷰 글램핑 13호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/fa1e4a813cc14c13a1e6cdc3c52e310e.jpg,90000,482,4
 50000,비치동 206호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4aae2bfa50e345f993410bcf0e2a11e5.jpg,50000,482,3
 100000,비치동 202호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4aae2bfa50e345f993410bcf0e2a11e5.jpg,100000,482,2
 100000,비치동 203호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4aae2bfa50e345f993410bcf0e2a11e5.jpg,100000,482,2
 90000,비치동 306호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f54a7d7b761407e997a677cd000811a.jpg,90000,482,3
 70000,비치동 302호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f54a7d7b761407e997a677cd000811a.jpg,70000,482,4
 70000,센티동 106호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,70000,482,2
 50000,센티동 202호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f5f40f17af54cbd995ad86b18fd93bf.jpg,50000,482,4
 70000,비치동 205호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4aae2bfa50e345f993410bcf0e2a11e5.jpg,70000,482,1
 90000,비치동 207호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4aae2bfa50e345f993410bcf0e2a11e5.jpg,90000,482,2
 80000,비치동 307호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f54a7d7b761407e997a677cd000811a.jpg,80000,482,2
 70000,센티동 104호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,70000,482,4
 50000,센티동 103호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,50000,482,2
 60000,센티동 102호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,60000,482,1
 70000,센티동 304호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/585abd6226ba4f05a0944e4366441af6.jpg,70000,482,3
 60000,비치동 303호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f54a7d7b761407e997a677cd000811a.jpg,60000,482,2
 50000,센티동 105호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,50000,482,4
 100000,비치동 305호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/a8bc2e15f37244b3875d4e7e8b17abc4.jpg,100000,482,1
 100000,센티동 101호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/534a8da9d9c84dccba74df6ca0046fc5.jpg,100000,482,2
 80000,센티동 205호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/4f5f40f17af54cbd995ad86b18fd93bf.jpg,80000,482,4
 50000,비치동 102호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,50000,482,3
 50000,비치동 108호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,50000,482,3
 60000,비치동 106호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,60000,482,3
 90000,비치동 105호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,90000,482,3
 100000,비치동 103호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/28728ac24ef342b49342b3520efe24eb.jpg,100000,482,4
 80000,비치동 208호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/6024a6fa411a404fa411d904d9f482b3.jpg,80000,482,1
 100000,글램핑 15호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,100000,482,2
 100000,센티동 305호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/101cd7020bea47b9b155998823c7dc0f.jpg,100000,482,3
 90000,글램핑 14호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,90000,482,2
 100000,글램핑 23호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,100000,482,1
 80000,글램핑 20호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,80000,482,1
 80000,글램핑 16호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,80000,482,3
 90000,글램핑 18호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,90000,482,4
 90000,글램핑 19호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,90000,482,4
 100000,글램핑 22호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/07/14/965b2010cebf40f78b4fdff21363fe17.jpg,100000,482,1
 90000,센티동 201호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/0b64296eb649473ab17d5711472d3d17.jpg,90000,482,2
 100000,센티동 206호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/0b64296eb649473ab17d5711472d3d17.jpg,100000,482,3
 60000,오션뷰글램핑 4호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/6ed9e089bdda43ce9ace369d5b3089e7.jpg,60000,482,4
 90000,오션뷰 글램핑 12호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/fa1e4a813cc14c13a1e6cdc3c52e310e.jpg,90000,482,4
 70000,오션뷰 글램핑 10호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/3734266e2d6543d2be08270f079de508.jpg,70000,482,4
 80000,오션뷰글램핑 1호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/17/c8f5054313f74ac2a08ac07adc7259bd.jpg,80000,482,1
 90000,오션뷰 글램핑 11호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/3734266e2d6543d2be08270f079de508.jpg,90000,482,1
 60000,오션뷰 글램핑 9호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/9ffb130623544de0a3abbb93103310b7.jpg,60000,482,3
 80000,오션뷰 글램핑 8호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/9ffb130623544de0a3abbb93103310b7.jpg,80000,482,4
 80000,오션뷰 글램핑 6호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/9ffb130623544de0a3abbb93103310b7.jpg,80000,482,1
 70000,오션뷰 글램핑 5호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/9ffb130623544de0a3abbb93103310b7.jpg,70000,482,3
 70000,오션뷰 글램핑 7호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/08/15/9ffb130623544de0a3abbb93103310b7.jpg,70000,482,2
 80000,오션뷰카라반 4호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/13/1693891497191twLGF8jeNiceHQwohCQ.jpg,80000,482,4
 90000,오션뷰카라반 1호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/13/16938912332889DXUs6XaZGQWmlivUBy.jpg,90000,482,4
 90000,오션뷰카라반 2호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/13/16938912332889DXUs6XaZGQWmlivUBy.jpg,90000,482,1
 90000,센티동 303호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/b85be573efd74d93a7895f135a2833fb.jpg,90000,482,1
 70000,센티동 204호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/a69a5be393274c879a3a7bea93b483f0.jpg,70000,482,3
 100000,센티동 203호,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/925afd7ef72e4284be0912496f9385c0.jpg,100000,482,3
 100000,센티동 301호,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/f440078fe3de41d9922b5af9ac2dc6d5.jpg,100000,482,4
 50000,비치동 201호,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/17f3347162324b788ece24f63ce1dcb1.jpg,50000,482,1
 80000,비치동 301호,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/58a3de836cd44c92b0aaa01fa03065d9.jpg,80000,482,4
 70000,센티동 302호,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/01/16/ebeb2c7c2a7040429d5f54ca0a9275b1.jpg,70000,482,2
 60000,무한대실[넷플릭스시청가능  디럭스/프리미엄...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3582/21156/e4663eb0df07a3a0b7e1416962a9b553.jpg,60000,483,2
 60000,디럭스_얼리체크인[넷플릭스시청가능 공기청...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/3582/481190/597ade273c0cae5830ebf68fe617ba80.jpg,60000,483,4
 90000,디럭스프리미엄_레이트체크아웃[넷플릭스시청...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3582/481192/d7181120d6ab4ea6e2f851149d649c70.jpg,90000,483,2
 90000,<차량주차불가>도보전용 숙박 늦은퇴실 [넷플...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3582/494205/0d9d031a8d732cc22790d4f0e07464d9.png,90000,483,4
 70000,비즈니스룸(연박)[넷플릭스시청가능 공기청정...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3582/518836/ebfbbedbefdfc9bd973ade6e06853d55.jpg,70000,483,3
 70000,커플PC룸(넷플릭스시청가능  배그상옵2PC RTX...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3582/505023/20c9a422aca78b68c6b31c4885888e53.jpg,70000,483,3
 90000,얼리체크인룸(프리미엄)[공기청정기 넷플릭스...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/3582/523452/6131667857d0216b17334ccef54f2da7.jpg,90000,483,4
 80000,디럭스 트윈[넷플릭스시청가능  배그상옵1PC/...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/3582/194269/a956d229db4fb88d40b8735503abde30.jpg,80000,483,2
 100000,프리미엄트리플[넷플릭스시청가능  공기청정...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3582/192890/3740f8bc46f77be8ac9e9540e976dcb2.jpg,100000,483,3
 60000,얼리체크인[갤실랜덤],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/69222/480777/febf59d6a5950ec5d98b90e4f52862cf.jpg,60000,484,3
 70000,스탠다드[82인치 UHD TV 넷플릭스 WAVVE 공기...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/69222/416500/b5bf95601df008ac75362bfc536eb7f0.jpg,70000,484,2
 90000,LATE CHECK INOUT,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/69222/422291/c991b76ec74da015a75858dfa63d6adc.jpg,90000,484,3
 80000,디럭스 홈바[82인치 UHD TV 넷플릭스 WAVVE ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/69222/414156/9891e2a13751adc686467dd011440005.jpg,80000,484,1
 60000,디럭스[82인치 UHD TV 넷플릭스 WAVVE 공기청...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/69222/415184/fce44f7fba6f3125a05c1002e462523e.jpg,60000,484,1
 60000,트윈 [82인치 UHD TV 넷플릭스 WAVVE 공기청...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/69222/416503/61c9986e7c808436023304e643ad1ec6.jpg,60000,484,1
 100000,디럭스 트윈 [82인치 UHD TV 세라젬 발마사지...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/69222/419272/9c62f81f6da730c802b0cf3f0dfef551.jpg,100000,484,1
 50000,스위트 릴렉스 [세라젬 의료베드][82인치 UHD...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/69222/415176/71b565d7fb3a2114bd64714e5655eb9c.jpg,50000,484,4
 50000,스위트 릴렉스 [세라젬 안마의자][82인치 UHD...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/69222/415178/5f6c706b6db72d12e30470f418432af2.jpg,50000,484,2
 100000,스위트 [에어드레서 82인치 UHD TV 넷플릭스 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/69222/416501/eedd5dcf0b6f54927496528b6f93cb25.jpg,100000,484,1
 80000,오션 스탠다드 112호(1층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,80000,485,2
 80000,오션 스탠다드 111호(1층),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,80000,485,4
 80000,오션 스탠다드 212호(1층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,80000,485,3
 80000,오션 스탠다드 113호(1층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,80000,485,1
 80000,오션 스탠다드 123호(2층),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,80000,485,1
 80000,오션 스탠다드 114호(1층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,80000,485,4
 90000,오션 스탠다드 222호(2층),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,90000,485,4
 70000,오션 스탠다드 223호(2층),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,70000,485,4
 90000,오션 스탠다드 121호(2층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,90000,485,1
 60000,오션 스탠다드 224호(2층),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,60000,485,3
 60000,오션 스탠다드 122호(2층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d0913543c.jpg,60000,485,3
 60000,오션 스탠다드 211호(1층),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461cfa20ae46.jpg,60000,485,1
 60000,오션 디럭스 322호(2층),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d2144b013.jpg,60000,485,2
 100000,오션 디럭스 312호(1층),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d2443c9dd.jpg,100000,485,4
 50000,오션패밀리(투룸)311호(1층),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d1ce6383e.jpg,50000,485,3
 70000,오션패밀리(투룸)321호(2층),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d17ecb45f.jpg,70000,485,3
 80000,오션패밀리(투룸)115호(1층),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d1ce6383e.jpg,80000,485,1
 80000,오션패밀리(투룸)125호(2층),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d17ecb45f.jpg,80000,485,1
 80000,오션패밀리(복층)124호(2층),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d12049648.jpg,80000,485,1
 80000,오션패밀리(복층)221호(2층),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461d12049648.jpg,80000,485,3
 50000,무한대실,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497320/09b7067c7b5b4306b8fae16861dd44dd.jpg,50000,486,1
 70000,도보특가_객실랜덤배정 연박불가 차량주차불가,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497302/05c6def3e8f4189076a8db637439ba99.jpg,70000,486,1
 50000,오픈특가_객실랜덤배정 연박불가,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/73706/504773/0b3f2affe7724e1302db4f78ec747ed1.jpg,50000,486,4
 90000,아늑 스탠다드_아늑함  청결함  쾌적함만 남...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497303/e072250cd14a76a03f93c52241ca1a37.jpg,90000,486,2
 90000,비즈니스_일하기 좋은 데스커 책상에서 업무...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497304/bb32d9475bc6c908c7e6f4688c905654.jpg,90000,486,4
 50000,무지 스피커_무지 블루투스 스피커와 함께 최...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497307/5facdb9dd55737f1e3068baabad93fe7.jpg,50000,486,3
 60000,스피커_하이엔드 제네바 스피커와 함께 최상...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497308/ac6bd2270267c777b181754c506f0cba.jpg,60000,486,4
 60000,메이크업_평소에 사용해 보고 싶었던 스타일...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497317/e7446a686c07fc662c7c2b7b122ac9d1.jpg,60000,486,3
 70000,책과 음악_좋아하는 음악과 함께 책을 읽으며...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497314/eacb3bfe9a92be762093491efaf299f8.jpg,70000,486,1
 50000,요가_안다르 요가 용품과 인센스 스틱이 있는...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497313/414c51312c5360c7004534e2a9587b33.jpg,50000,486,2
 50000,영화_리클라이너에 누워서 대형 스크린으로 ...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497309/084db1ff444416140a5d01c511c15fc2.jpg,50000,486,2
 70000,골프_넓고 프라이빗한 공간에서 골프 게임을 ...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497310/f119e5453a4ff5466d2f7e38df313194.jpg,70000,486,1
 80000,작가의방_와콤 타블렛이 배치된 공간에서 일...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497311/1b116368e7cff45a19f6bfb5e24f5f2e.jpg,80000,486,1
 70000,작은갤러리_이동식 무선 TV  LG 스탠바이미로...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497312/f92599c8cd1fe4abf7a688ca92c9fba7.jpg,70000,486,4
 100000,반려견동반_반려동물 전용 쇼파와 텐트  케어...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497318/90d308be758c5ea8dd24dd9111cab854.jpg,100000,486,3
 80000,반려견동반(스위트)_반려동물 전용 쇼파와 텐...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497319/cda03d4fb3bc0c49c6c5785007cf6460.jpg,80000,486,4
 60000,파티룸 _다이닝_LP음악이 흐르는 공간에서 맛...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/73706/497316/7889428c6b9fabcde3519934b2c48a67.jpg,60000,486,1
 60000,아늑캠프 루프탑 + 객실 랜덤 배정 PKG,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/73706/514488/0c6d8c8e5dd788dd825ed6fa8af49878.jpg,60000,486,3
 90000,카라반파크,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/25/10/1692778248498CV2qJ83U4pyol6m05ej.jpg,90000,487,4
 100000,카라반파크,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/25/10/1692778248498CV2qJ83U4pyol6m05ej.jpg,100000,487,1
 90000,카라반파크,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/25/10/1692778248498CV2qJ83U4pyol6m05ej.jpg,90000,487,2
 60000,카라반파크,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/25/10/1692778248498CV2qJ83U4pyol6m05ej.jpg,60000,487,2
 90000,카라반파크,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/25/10/1692778248498CV2qJ83U4pyol6m05ej.jpg,90000,487,1
