Lodge_name,Lodge_address,Lodge_rate,Lodge_type,Lodge_RealImgName,Lodge_Tel,Lodge_content,Lodge_SellerInfo_BusinessNum
 독산 씨 호텔SI,서울 금천구 독산동 33628,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/55470/9314/3db6c40c0d7d2e29bc6d5f66b5c1d2e5.jpg,050440535177,사장님 한마디                    평일에 한하여 대실 숙박 NOPC 이벤트도보고객들을 위하여 편안한시간을 더드리고 있습니다 차량고객님께서는 결제과정에서 착오없이 객실선택부탁드립니다                혜택안내요금할인주차장 정보★평일 대실 숙박 오픈이벤트중입니다총 100대 주차시설 보유지하철 정보1호선 가산디지털단지역1호선 독산역객실내부 시설 고급어메니티제공 최고급매트리스 전객실 구비 PC&TV연동가능 11월 초 동절기 부터는 에어컨가동을 중단합니다 전객실 개별난방 전객실 프리와이파이 주차관련 주차는 총 150대 주차가능합니다. 객실당 주차는 1대 (추가 주차는1대 만원(주말은2만원  최대 2대)입니다. 주차불가 객실은 주차가 불가합니다. (EX:PC불가 도보전용)예약 시간 이전 미리 주차 불가합니다프런트 및 그 외 시설 세스코가맹지점 PC&TV연동 1층프론트 팝콘 무료 발렛서비스  고데기대여(프론트요청) 1층 무인편의점운영 (전자렌지 비치) 객실요금은 전 객실 2인기준이며 추가인원 발생 시 추가비용이 발생됩니다.(방문객도 추가인원에포함)  분실물 보관은 2주로 지정되어 있으며 회수 전화를 주셨더라도 2주가 지나면 폐기 처분 될 수 있는 점 안내드립니다 평일 인당2만원 주말 인당2만원 3인이상 혼숙 불가,1
 노보텔 스위트 앰배서더 서울 용산,서울 용산구 한강로3가 40969,9.5,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2021/04/02/6066a07f5cade.jpg,0222237000,사장님 한마디                    전자레인지  싱크대등의 세미키친이 구비된 노보텔 스위트에서 내 집과 같은 편안함을 느껴보세요용의 비늘에서 모티브를 얻은 객실 디자인과 세련된 가구가 어우러져 독특한 분위기를 느낄 수 있습니다                주변정보용산역 3번출구 도보 3분신용산역 5번출구 도보 10분여의도 한강공원 차량 9분기본정보체크인 : 15:00 | 체크아웃 : 12:0022시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약 칫솔 유료)무료 주차 (1객실당 차량 1대)객실정보주니어 스위트 with 소파베드 객실 안내침대로 변환 가능한 프리미엄 소파베드 구비 소파베드 크기: 소파베드를 펼친 후 높이: 755mm  너비: 1620mm (팔걸이 포함)   1400mm (팔걸이 제외)  길이: 2176mm소파베드는 투숙객 본인이 직접 설치해야 하며  객실 내 추가 침구와 함께 안내문이 비치되어 있습니다인원 추가 정보주니어 스위트  디럭스 스위트 객실: 성인 2인 기준 또는 성인 2인+만 16세 미만 자녀 1인 동반 투숙 가능 (단  기존 침대 침구 이용 시)주니어 스위트 with 소파베드 객실: 성인 2인 기준 또는 성인 3인  성인 3인+만 16세 미만 자녀 1인 별도 인원 추가 요금 없이 투숙 가능 (단  기존 침대 침구 및 소파베드 이용시)   조식 포함 상품의 경우 성인 2인 이상 투숙 시 조식 추가 요금 별도 발생 (현장 결제)기준 인원 외 추가 시: 1인 33 000원 엑스트라 베드 추가: 1박 55 000원 (사전예약 필수)침구 추가 (이불만 제공): 1채 24 200원 유아침대: 최대 12개월 이하 유아까지 무료 (사전예약 필수)현장 결제부대시설 정보메가바이트 08:00~22:00(라스트오더 21:30)알 라 메종 와인&디너 월~금(12:00~22:00 라스트오더 21:30) 토~일 및 공휴일(11:00~22:00 라스트오더 21:30)알 라 메종 델리 매일 10:00~21:00푸드익스체인지 런치 주중 (11:30~14:30)  주말 및 공휴일 (12:00~14:30) 디너 주중 일요일 및 공휴일 (18:00~21:30)  토요일(1부 17:00~19:00  2부 19:30~21:30)The 26 월~금(11:30~22:00 라스트오더 21:30)  토~일 런치(1부 12:00~14:00  2부 14:30~16:30)  토~일 디너(17:30~22:00 라스트오더 21:30) 피트니스 시설    4층   06:00~22:00   매월 3번째 화요일 정기휴무 피트니스 사우나 수영장 입장 기준 1일 1회 이용 가능 피트니스 사우나 만 16세 이상 입장 가능 만 13세 미만의 어린이는 수영자 입장 시 반드시 보호자와 동행 수용인원 제한으로 인하여 적정인원 초과시 이용 제한투숙객 혜택크롬캐스트 서비스 제공(객실 내 설치된 크롬캐스트 서비스를 통해 다양한 영상 컨텐츠와 음악을 즐길 수 있습니다)조식 정보호텔 운영사항에 따라 조식 제공 업장은 변경될 수 있으며  조식 장소는 체크인 시 안내 예정입니다성인 2인 조식이 포함된 경우에 한하여  만 16세 미만 소아 조식 무료 제공 (단  [최저가 보장] ★조식 1+1 제공★ 객실은 해당 혜택 미제공)푸드익스체인지 2층 (주중) 06:30~10:00 (주말) 06:30~10:301인 57 000원(만 16세 이상~성인)  28 500원(만 16세 미만)현장결제취사 시설객실 내 전자레인지 및 싱크대 구비객실 내 육류 튀김류 생선류 조리 금지취소 및 환불 규정체크인일 당일 18시까지: 100%환불체크인일 당일 18시 이후~당일 및 Noshow: 환불 불가아래 객실은 별도의 취소 규정이 적용되오니 참고 부탁드립니다[매직프라이스]  [공동구매] 객실 : 체크인 5일 전 18시까지 100% 환불  이후 환불 불가[킹스베케이션 옥토버페스트 맥주 무제한 패키지]  [Awesome Autumn 패키지]  [알라메종 와인 앤 다인 스페셜 디너]  [알라메종 와인 앤 다인 피맥 패키지]  [이브닝 칵테일 패키지]  [FEI 딤섬 코스 패키지] 객실 : 체크인 1일 전 18시까지 100%환불  이후 환불 불가[F&B 3만원 바우처]  [F&B 3만원 바우처+조식]  [록시땅 패키지] 객실 : 체크인 3일 전 18시까지 100%환불  이후 환불 불가[환불불가]  [핫딜]  [연박특가]  [3연박 이상 패키지] 객실 : 예약 후 취소  변경  환불 불가확인사항 및 기타체크인 시 Deposit(보증금)을 요구할 수 있고  퇴실 시 전액 환불됩니다(단  유료서비스 이용 및 기물파손 시 청구될 수 있음)상기 이미지와 다른 객실로 배정될 수 있으며 객실 전망은 보장하지 않습니다객실별 기준인원을 확인 바랍니다보호자 동반없는 미성년자는 이용하실 수 없습니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다체크인 시 배정 또는 베드타입 미기재 상품은 특정객실과 베드타입을 보장하지 않습니다해당 객실가는 세금  봉사료가 포함된 금액입니다수영장은 숙박기간 동안에만 이용 가능하며  체크인 전 및 체크아웃 후에는 이용 불가합니다,2
 역삼 벤,서울 강남구 역삼동 71828,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/688/445838/66ce227678d2fc88807bd8d563ac9ead.jpg,050214704117,사장님 한마디                    대실 02:00까지 운영새벽대실 전화문의전 객실 금연실입니다 3인이상 남녀 혼숙 불가합니다.(사전문의 없이 예약시 환불및취소불가합니다)신분증 미 지참시 입실거부 될수있습니다(신분증  미지참시 환불및취소불가합니다) 공지 미숙지로 인한 불이익은 당사와 제휴점에서 책임지지 않습니다                주차장 정보1객실 1대 주차가능하면 화물차량및 승합차량   특수차량  슈퍼카  튜닝카등(롤스로이드.벤틀리)은 전화로 사전에 문의 바랍니다.입차후 출차는 불가능 합니다.출차시 다시 주차 안되는점 양해부탁드립니다.총 25대 주차시설 보유지하철 정보2호선 선릉역2호선 역삼역수인분당선 선릉역9호선 언주역,3
 역삼 PREMIER XYM,서울 강남구 역삼동 71818,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/5803/36302/abefe5e5cfe982a83cab428cdc824be7.jpg,050440362151,사장님 한마디                    신분증 미 지참시 입실이 거부 될 수 있으며 이로인해 입실을 하지 못 할 경우 취소나 환불이 불가합니다.전 객실은 2인 기준 요금 이며 2인까지만 입실 가능합니다.스위트 1인 추가가능(1인 2만원)  로얄스위트 2인 추가가능(1인당 2만원 씩 2인 총 4만원) 그 이상 인원은 추가 하실 수 없으며 잠시 방문하시는 것도 추가 인원에 포함 됩니다.대실 이용시 전객실 인원추가 불가하며 전객실 침구류 추가 불가합니다.★디럭스 프리미엄 이용 시 인원 추가 절대 불가★입실 시간과 퇴실 시간을 잘 확인 하고 예약 부탁 드립니다.시간 미 숙지로 인한 예약건은 취소나 환불이 불가 합니다.퇴실 30분전 퇴실콜을 드리며 전화 연결이 불가하거나 받지 않으실 경우 자동으로 대실요금이 발생 합니다. 선입금이 원칙이기에 예약 및 선결제 해주셔야하며 퇴실 시 결제는 불가합니다.시간 연장은 불가하며 퇴실시간 이후 퇴실 시 무조건 대실요금이 부과 되는 점 양해 부탁드립니다.ott 서비스는 넷플릭스와 유튜브만 이용 가능합니다.취소 문의는 여기어때 고객행복센터 15444087로 문의 바랍니다.예약 날짜가 지난 예약건에 한해서는 결제정보 변경(카드변경후 재결제) 등 어떠한 사유로도 취소나 변경이 불가합니다.@@동성은 체크인 불가합니다.공지 미 숙지로 인해 입실이 불가 한 경우 취소나 환불이 불가 한 점 미리 안내 드립니다.                쿠폰지급안내페이백 뱃지가 붙어있는 객실을 예약하면  페이백 50%할인 쿠폰을 지급합니다.5천원 쿠폰 뱃지가 붙어있는 객실을 예약하면  5천원 쿠폰을 지급합니다.쿠폰은 퇴실 후 자동 지급됩니다.주차장 정보기계식 주차장을 보유한 숙소입니다.주차타워에 주차가 불가한 차량은 주차 제한이 되므로 숙소에 문의 부탁드립니다. 주차 제한 차량 (suv 소형suv  rv  박스카  럭셔리세단  튜닝카  이륜차  스포츠카 등)1객실 당 1대만 주차 가능(2대 이상 주차 불가  미리 주차 불가)입실시간에 맞춰서만 주차가 가능합니다.트럭  승합차  특수 차량  슈퍼카 고급 럭셔리 세단  이륜차 자전거 킥보드 등 ★절대 주차 불가★ 합니다.주차불가차량 가지고 오실 경우나 도보 전용 객실로 예약 시 차량은 외부 주차장에 주차 하고 오셔야 합니다.공지사항을 숙지하지 못 하고 차량 가지고 오셨을 경우 숙소 이용 불가 하며 취소 또한 불가 합니다.총 15대 주차시설 보유지하철 정보2호선 역삼역9호선 언주역,4
 신촌 호텔 루씨르,서울 서대문구 창천동 2968,9.2,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/1697/1028/ca0c9f3e8bdcdf61ab2e1e3fe030e3f7.jpg,050440681452,혜택안내요금할인객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.주차장 정보체크인시 필히 프론트에 차키 맡겨주셔야 합니다.테슬라 차량 주차불가.주차시설을 보유한 숙소입니다.(차량 이용 시 숙소에 문의해 주세요.)지하철 정보2호선 신촌역경의중앙선 서강대역주변 정보2호선 신촌역  2호선 이대역  경의 신촌(경의선)역객실내부 시설반려견 입실 불가,5
 종로 시네마,서울 종로구 낙원동 84,9.4,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/917/380897/b12e9c943047512b6098a5f24df016bf.jpg,050440842634,혜택안내요금할인객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.지하철 정보1호선 종로3가역3호선 종로3가역5호선 종로3가역,6
 신촌 바론드 호텔,서울 서대문구 창천동 2911,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/1777/542660/0efc91ca4d9957309e781db9e0c308a5.jpg,050240330857,사장님 한마디                    신촌 바론드 호텔 Grand open 오픈 특가 진행                주차장 정보총 3대 주차시설 보유지하철 정보2호선 신촌역,7
 이태원 누베르 서울 호텔,서울 용산구 이태원동 1267,9.3,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/76152/541866/f576a5aaa738185c1bc5428d0813e332.jpg,050440215398,사장님 한마디Nouvelle seoul 은 새로운 영감과 창의성을 담은 새로운 서울을 만들어나가는 호텔입니다.ㅤ자유롭고 창의적인 예술의 본고장 프랑스를 표방하며 예술 음악 가구 등 다양한 오브제를 통해 예술적 영감을 전달합니다.ㅤ누베르 서울을 통해 서울에서의 숙박이 특별하고 편안하며 쾌적한 휴식으로 가득하길 바랍니다.그리고 새로운 영감과 새로운 창의력 새로운 동력 또한 얻어가시길 바랍니다.                지하철 정보6호선 이태원역6호선 한강진역경의중앙선 한남역주변 정보이태원역 3번 출구 도보 3분객실내부 시설 전객실 Netflix 무료 시청 가능Collection S  디자인 북 2권 (다양한 아트북  하이엔드 스피커를 제공하여 편안한 휴식을 제안합니다.)Collection T  디자인 북 2권 (다양한 아트북  하이엔드 스피커를 제공하여 편안한 휴식을 제안합니다.)Collection D  디자인 북 2권 (다양한 아트북  하이엔드 스피커를 제공하여 편안한 휴식을 제안합니다.)Museum  2 BED (Q SIZE)  Alloso 1인 소파  북스탠드  디자인 북 6권 (다이닝 바와 아트북  하이엔드 스피커를 제공하여 즐거운 휴식을 제안합니다.)Collection D²  Lumi 턴테이블 스피커  LP 4장  디자인 북 2권 (다양한 아트북  턴테이블을 제공하며 편안한 휴식을 제안합니다.) ,8
 잠실 톰지,서울 송파구 방이동 371,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/3540/3710/992c14e91195703a35a053078c3e2864.jpeg,050240256524,혜택안내요금할인객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.주차장 정보총 20대 주차시설 보유지하철 정보2호선 잠실(송파구청)역8호선 몽촌토성(평화의문)역8호선 잠실(송파구청)역주변 정보 방이동 먹자골목 도보 1분(50m) 몽촌토성역 2번출구 415m 약 도보 5분 잠실역 10번출구 889m 약 도보 10분객실내부 시설☆ 객실 타입별 안내 ☆1. 스탠다드 :  기본 객실.2. 디럭스 : 스탠다드 객실보다 2평 정도 넓으며 욕조O   욕조X  객실로 구분.(욕조 없는 객실은 욕실이 좀더 넓음).3. 스위트 트윈 : 침대 2개 (더블사이즈 1개  싱글 사이즈 1개) 이며 욕조O  객실이 넓음.4. 스탠다드2PC : 하얀 바탕의 긴 사이즈 객실이며 고사양2PC 컴퓨터 2대 비치 되어 있음.5. 디럭스2PC : 디럭스 객실 + 고사양2PC 컴퓨터 2대 비치 되어 있음.(욕조 O  욕조X   욕조 없는 객실은 욕실이 좀더 넓음).6. 스위트2PC : 침대는 1개 이며 객실은 아주 넓고 + 고사양2PC 컴퓨터 2대 비치. (욕조O  쾌적한 넓은 객실을 좋아하시는 분들께 추천!!) [!!연속 숙박(연박)시 주의 사항!!]  올데이 타입 객실 예약후 이용하시면 됩니다.      올데이를 제외한 모든객실  연박예약인경우  현장추가 요금이 발생됩니다. 주말  공휴일 연박 시   올데이 타입 객실 예약 하시고 이용하시면 됩니다.   올데이를 제외한 모든객실 연박예약시 현장추가 요금이 발생됩니다.  [일반 객실에는 PC 가 없습니다.] PC 이용 원하시는 고객분은 [2PC] 객실 타입을 예약해 주세요. 예) 스탠다드2PC   디럭스2PC   스위트2PC에만 PC가 있으므로 참고바람.  일반실(스탠다드 디럭스 스위트트윈) 에는 PC가 없음. [ 미성년자 출입 불가] 몰래 입실 적발시 강제 퇴실 조치.[전 객실 금연] 전 객실 금연이며 객실 내에서 흡연시 퇴실조치.[객실 인원추가 관련] 전 객실 2인 기준. 인원추가 시 1인당 숙박 1만원   대실 1만원의 별도의 추가요금이 발생함. 3인이상 『혼숙』 은 입실 불가하며 인원추가시 별도의 『침구류』는 제공되지 않음[기타 사항] 귀중품은 프론트에 보관이 가능하며 객실에서 분실시 호텔에서 책임을 지지않습니다.프런트 및 그 외 시설 1층 로비에 전자레인지  제빙기  커피머신기 비치되있습니다.,9
 글래드 강남 코엑스센터,서울 강남구 대치동 99516,9.4,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2017/12/22/5a3ca8874e320.jpg,0264745000,사장님 한마디                    한국 소비자 포럼 주최의 2022 올해의 브랜드 대상 어워드에서  올해의 라이프 스타일 호텔 부문 1위 로 선정되었습니다도심 공항 및 주요 터미널에 근접한 최적의 입지에 있어 교통이 편리하며  모던하고 세련된 인테리어로 실용적이고 친근한 편안함과 최상의 안락함을 제공합니다ACE 프리미엄 침대와 PCF사의 최고급 침구류를 사용하여 편안한 휴식을 제공합니다                주변정보삼성역 도보 1분잠실종합운동장 차량 5분서울선릉과정릉 차량 7분공지사항객실 체크인 시 신분증 확인 및 게런티(Deposit)카드가 요청됩니다호텔 인근  영동대로 지하공간 복합개발  공사에 따른 소음이 발생될 수 있습니다불편을 끼쳐드려 죄송하오며 고객 여러분의 양해 부탁드립니다공사 장소 : 영동대로 코엑스 사거리(봉은사역) ~ 삼성역 사거리(삼성역) 일원[스마트 체크인 서비스 도입 안내]비대면으로 빠르게 체크인 가능키오스크 위치 : 1층 로비체크인 가능 시간 : 15:00 ~ 23:59체크인 당일 오전 10시 이후 알림문자 전송모바일 체크인 및 키오스크에서 객실키 수령 후 체크인기본정보체크인 : 15:00 | 체크아웃 : 11:00익스프레스 체크아웃 : 추가 결제 금액이 없는 경우 로비 키 드롭 박스에 객실 키를 반납하실 수 있습니다22시 이후 체크인 시 호텔 프론트 문의무료 WiFi (아이디: GLAD COEX   비밀번호: 없음)전 객실 금연흡연 구역(10층 야외 부스) 외 호텔 객실 및 복도에서 흡연하시면 특별 정비 비용 20만원이 부과됩니다Bath Amenity (치약  칫솔 유료)필 (必) 환경 캠페인 : 일회용품 칫솔&고체 치약 세트 1개 2 500원   면도기 1개 1 000원 프런트 데스크에서 구매 가능합니다[주차 이용 안내]유료 주차   주차비용 박 당 5 000원 (현장 결제)   체크아웃 당일 12시까지객실 당 1대 정산 및 출차 요청은 지하 1층 주차 데스크에서 가능 (문의 0264745405)1일 2회 이상 출차 시 건당 3 000원 추가 비용이 발생객실당 1대 한정 주차 가능추가 차량 및 주차불가 상품의 경우 시간당 4 000원   하루(~24시) 최대 30 000원 추가 비용 발생체크아웃 시간대에는 출차가 지연될 수 있습니다 많은 양해 부탁드립니다인원 추가 정보기준 인원 외 추가 시  1인 22 000원 (영유아 포함)영유아 인원수 포함   최대 인원 초과 불가침구 추가 가능 (유료   사전 문의 필수)현장 결제 및 추가 비용 호텔 프론트 문의투숙객 혜택비즈니스 센터  GYM 무료 이용부대시설 정보미팅룸   지하 2층PROJECT ROOM   지하 2층   소규모 미팅&기업 단독 행사 가능   문의 : 0264745000~7비즈니스 센터   1층   24시간KAPPO AKII (갓포아키)   지하 2층   월~토요일 17:30~24:30 (Last Order 23:20)   일요일 휴무   월~목요일 투숙객 10% 할인 (21시 이후)   홀 64석  룸(10석&8석)   오마카세 12석(0262038660)   주차안내 : 발렛비 5천원  무료주차 3시간Cafe G  COFFEE & BEER   로비 1층   월~금요일 08:00~18:00 (브레이크 타임 14:00~15:00)   주말(토~일요일) 휴무헬스장   지하 2층   24시간 운영   호텔 운영 상황에 따라 변경 될 수 있습니다   대여 용품 미제공 (운동화 & 운동복 & 수건 등 개인 지참)세탁실   지하2층   세탁 4 000원(세제 포함)  건조 4 000원   24시간 운영루프 탑(옥상)   08:00~22:00조식 정보조식   지하 2층 (프로젝트룸)   07:00~09:30 (Last Order 09:00)   기본 메뉴 : 아메리칸 브렉퍼스트변경 가능 메뉴 : 한식 메뉴 (변경 원할 시  체크인 시 프론트 사전 요청 필수)취소 및 환불 규정체크인일 기준 2일 전 17시까지 : 100% 환불체크인일 기준 2일 전 17시 이후~당일 및 Noshow :  환불불가연박 예약 후 Noshow : 환불불가 취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다체크인 시 Deposit(보증금) 요구할 수 있고  퇴실 시 전액 환불됩니다 (보증료 5만원 발생   신용카드 번호 오픈 or 현금)(단  유료 서비스 이용 및 기물 파손 시 청구될 수 있음)친환경  위생  보안 문제 등을 예방하고 쾌적한 환경을 위해 호텔내 외부 배달 음식 반입은 자제해 주세요기물(얼음  식기류  일회용품 등) 대여 서비스는 불가합니다호텔 시설  비품 파손 및 분실에 대한 비용을 청구될 수 있습니다미성년자 숙박은 관련 서류 증빙 시에만 투숙 가능하며 관련 이용 기준 외 투숙 적발 시 퇴실 조치됩니다객실 내 화기 물질(촛불  라이터  성냥 등) 사용은 불가합니다최대 인원 초과 시 입실 불가합니다이미지는 실제와 상이 할 수 있습니다체크인 시 배정 상품 또는 베드 타입이 미기재된 상품은 특정 객실과 베드 타입을 보장하지 않습니다객실가는 세금  봉사료가 포함된 금액입니다,10
 성신여대역 더월THE WALL,서울 성북구 동선동4가 812,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/1142/408791/308da2f05fddd03cc8531e27de8d479c.jpg,050440124357,혜택안내객실문에 부착된 여기어때 혜택마크를 찾아 QR코드로 혜택받으세요.주차장 정보  입실전 미리주차 불가  객실당 1대까지 가능총 15대 주차시설 보유지하철 정보4호선 성신여대입구(돈암)역객실내부 시설주차가능  넷플릭스  디즈니플러스 서비스 개시[THE WALL 호텔만의 특별서비스]슈퍼 프리미엄 베딩 시스템⁃ 침대 (400만원 이태리 최고급 명품 메모리폼 리날디 매트리스 전객실 비치)리날디 매트리스  소개영상  리날디 그룹 http:  naver.me 5ZOxBKGP프런트 및 그 외 시설모든 객실 요금은 2인 기준이며 인원 추가시 요금이 발생합니다(인원 추가 스위트 VIP VVIP 요금 1인당  20 000원 입니다.)대형 객실의 경우 입실 인원은 숙소에 문의해주세요(3인 이상 혼숙불가  가족제외),1
 글래드 여의도,서울 영등포구 여의도동 175,9.5,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2018/08/07/5b695306dc33f.jpg,0262225000,사장님 한마디                    글래드 호텔앤리조트  2021 올해의 브랜드 대상  라이프 스타일 호텔 부문 1위 수상2019년에 이어 3년 연속 선정                주변정보국회의사당역 1분여의도 더 현대 도보 10분여의도공원 도보 14분공지사항여의도 일대 주중  주말 잦은 소규모  대규모 집회 일정으로 도로 통제 및 소음이 발생될 수 있습니다호텔 이용에 참고 부탁드립니다[키오스크 체크인 안내]키오스크 이용 가능 시간 : 11:00~23:59사전 체크인 안내 문자 내 스마트 체크인 시작하기 버튼 클릭 시 QR코드가 생성됩니다셀프 체크인 키오스크에서 QR코드 인식 후 객실 키 수령 부탁드립니다키오스크로 체크인 시 친환경 칫솔 2개 또는 그리츠 아메리카노 1잔 제공 (10월 투숙 한정)체크인 완료 후  알림톡을 프론트 데스크 또는 컨시어지에 제시하시면 혜택 제공기본 정보체크인 : 15:00 | 체크아웃 : 11:00무료 WiFi 전 객실 금연  Bath Amenity (치약  칫솔 유료)[주차 정보]출차 시 주차 확인 도장이 필요하오니  퇴실 전 프론트에서 도장 확인 부탁드립니다투숙객 주차비 : 객실 당 1대 주차 가능   1박 당 5 000원   추가 차량 주차 시 박 당 최대 30 000원 추가 지불 필요그리츠 이용 고객 : 5 000원블랙바  갓포아키 이용 시 3시간 무료일일 주차 최대 30 000원문의: 프론트데스크: 0262225411객실 이용안내로드뷰 배정 시 현장에서 추가 비용이 발생합니다인원 추가 정보14세 이상 인원 추가 비용 발생기준인원 외 추가 시  1인 22 000원영유아 인원수 포함   최대인원 초과불가현장 결제 및 추가비용 호텔 프론트 문의투숙객 혜택피트니스 센터부대시설그리츠 레스토랑(GREETS RESTAURANT)   1층   조식 07:00~09:30  중식 11:30~4:30  석식 18:00~21:30 (토요일 석식 2부제 시행: 1부 17:00~19:00  2부 19:30~21:30)블랙바(BLACK BAR)   1층   18:00~02:00 (Last order: 01:30)   매주 일요일 휴무   영화 <킹스맨> 컨셉의 국내 최고 수준의 싱글몰트 스카치 위스키를 보유한 바  프라이빗룸 보유갓포아키(JAPANESE DINING)   14층   17:30~01:00 (Last order 23:40)   매주 일요일 및 법정공휴일 휴무   최고급 재료가 가진 본연의 맛을 선보이는 갓포 요리 전문점Creative Lounge (비지니스 센터)   24시간 무인 운영피트니스센터   2층   24시간 운영   그룹 PT 수업시간 중에는 자유 운동이 제한될 수 있음조식 정보2023년 11월 1일부로 성인 조식 금액이 변경될 예정이오니 이용에 참고 부탁드립니다그리츠 레스토랑(GREETS RESTAURANT)   1층   뷔페   07:00~09:30 (마지막 입장: 09:00)2023년 10월 31일까지 : 성인 29 000원  소인 (5세~13세 이하) 17 000원 2023년 11월 1일부터 : 성인 35 000원  소인 (5세~13세 이하) 17 000원현장결제취소 및 환불 규정체크인일 기준 2일전 15시까지 : 100% 환불체크인일 기준 2일전 15시 이후~당일 및 Noshow : 환불불가취소  환불 시 수수료가 발생할 수 있습니다아래 객실은 예약 후 취소  변경  환불 불가합니다[단독특가]  [취소불가] 객실: 예약 후 취소  변경  환불 불가확인사항 및 기타체크인 시 신분증 확인 및 개런티 카드가 요청됩니다본인 외 체크인 시 예약번호 및 예약자의 신분증 확인이 필요합니다해당 객실가는 내국인 대상 가격입니다최대인원 초과시 입실 불가합니다위의 정보는 호텔의 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다체크인 시 배정 또는 베드 타입 미기재 상품은 특정 객실과 베드 타입을 보장하지 않습니다해당 객실가는 세금  봉사료가 포함된 금액입니다미성년자는 보호자 동반없이 이용하실 수 없습니다,2
 잠실 메리제인 호텔,서울 송파구 문정동 6115,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/74128/505847/3545499dcf4472141f71213329cfaab7.jpg,050440335373,주차장 정보차량 소지 방문 고객께서는 체크인 전 프론트로 문의주시길 바랍니다.총 5대 주차시설 보유지하철 정보8호선 문정역8호선 장지역객실내부 시설신규 오픈한 호텔로 객실마다 넷플릭스 및 유튜브 시청이 가능합니다 루프탑 객실도 있어 소규모 모임이 가능하며  야외 노천탕이 있어 사용이 가능합니다(계절에 따라 상이할 수 있음)복층 객실 및 투룸 객실도 있어  객실 선택의 폭이 다양합니다.투룸실과  복층실  루프탑실에는 중형 냉장고 및 에어드레서가 설치되어 있어 더욱 쾌적하고 위생적으로 객실을 이용할 수 있습니다.(기준 인원 초과시 데스크에 별도 문의) 인원추가요금 발생될수있으며  연박은 호텔로 문의부탁드립니다   발코니경우 우천시에는 사용은 불가할 수 있으며 그 관련으로 환불되지않습니다   복층은 복층의 1층과 2층이 층고가 높으므로 객실이 지하에 별도로 위치하고 있으며 지하라도 햇빛도 들어오는 객실도 있고  그렇지않더라도 각 객실마다 공기청청기 구비되어 있어 지하라는 선인견이  없으시도록 최상의 컨디션을 유지하고 있습니다  투룸은  침대는 하나이고 공간분리는  되어있습니다( 문은 없음) 3인이상 혼숙금지감사합니다.프런트 및 그 외 시설전 객실 넷플리스 및 유튜브 시청 가능.객실 인원 추가 및 연박 요금은 호텔로 문의해 주시기 바랍니다 ,3
