Lodge_Roome_Price, Lodge_Room_Type_Name, Lodge_Room_Type_MinCapacity, Lodge_Room_Type_MaxCapacity, Lodge_Room_Type_Img, Lodge_Room_Type_Price,Lodge_idx,Lodge_Room_Type_Count
 100000,[천연온천수]일반실,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/13678/146757/a3f21f1be6b34964ab935dac0184e391.jpg,100000,82,3
 60000,[천연온천수]안마의자,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/13678/146755/3b75099df1a6e54b5274512e65f47a52.jpg,60000,82,3
 60000,[천연온천수]스타일러,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/13678/92005/88da08b4a674a80dd83b926f853daffb.jpg,60000,82,1
 90000,[천연온천수]트윈실,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/13678/91990/8fdd2e185d7ffc9a4c27003cafeb4d3c.jpg,90000,82,2
 100000,스텐다드(넷플릭스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/59372/493863/f1d8d520b57bbfe07bd495aa3096b997.jpg,100000,83,3
 100000,이벤트룸(랜덤배정 넷플릭스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/59372/239678/9850774f4703ad725d15c54602f9613c.PNG,100000,83,1
 90000,디럭스(넷플릭스),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/59372/239673/346653637df306c5895cbeb6e024e2d0.jpg,90000,83,4
 70000,게임룸(베틀2pc 넷플릭스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/59372/493851/af4b61abb27d0f34c692f622b6dd2cee.jpg,70000,83,1
 90000,스타일러룸(넷플릭스),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/59372/493861/f049007b174eb4ccd15bf0e254ccbc5c.jpg,90000,83,4
 60000,시네마룸(넷플릭스),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/59372/493864/bf4900c42cbed727f10c9ab05c331b75.jpg,60000,83,2
 50000,스텐다드(넷플릭스)레이트체크아웃,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/59372/261641/285c2610dc95bffb3fd506b7714594e1.PNG,50000,83,4
 100000,디럭스 트윈(넷플릭스),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/59372/493859/973658c95d4722ed868798f95505d654.jpg,100000,83,1
 100000,스텐다드(넷플릭스)얼리체크인,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/59372/261640/ede840936d3a0b756a8eafd0be91c399.PNG,100000,83,2
 80000,스탠다드 더블,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd2a404d73.jpg,80000,84,2
 90000,스탠다드 트윈,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd2c3272cc.jpg,90000,84,2
 100000,헐리우드 킹,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd2e62814e.jpg,100000,84,1
 60000,디럭스 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd3075ecf7.jpg,60000,84,3
 100000,[조식 2인 패키지] 스탠다드 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/10/64d4af07c8706.png,100000,84,3
 70000,[조식 2인 패키지] 스탠다드 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/10/64d4af07c8706.png,70000,84,3
 70000,[조식 2인 패키지] 헐리우드 킹,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/10/64d4af07c8706.png,70000,84,4
 80000,코너 스위트,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd344d05f5.jpg,80000,84,1
 60000,코너 스위트 bath,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd38b9c0ca.jpg,60000,84,1
 50000,디럭스 패밀리 트윈,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd32a9e408.jpg,50000,84,1
 90000,주니어 스위트,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd3c8297a9.jpg,90000,84,1
 90000,주니어 스위트 패밀리,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/18/64dececa081a7.jpg,90000,84,4
 80000,로열 스위트,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd4dc2b361.jpg,80000,84,4
 70000,디에디션 스위트,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/08/17/64ddd5c2df386.jpg,70000,84,4
 80000,무한대실,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1724/342203/032b308c7f4e2c1d57d499c30832f5e1.jpg,80000,85,3
 70000,스탠다드[넷플릭스 천연온천수 최고급침구 55...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438021/15cf71b6dda2638dfd34cda6b4377dfa.jpg,70000,85,2
 70000,한실[대형방 넷플릭스 천연온천수 55인치스마...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438022/e05973614061467963557ad96f119b9b.jpg,70000,85,2
 70000,디럭스[넷플릭스 욕조 천연온천수 최고급침구...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1724/446068/70ba8e73bc129befa971cc7b9c35ccdf.jpg,70000,85,2
 100000,프리미엄 금연랜덤[넷플릭스 미니안마의자 ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438018/5951aa6f603a702ad21b199154f650f4.jpg,100000,85,2
 60000,VIP 스타일러[넷플릭스 삼성에어드레서 발사...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438020/176a75b2c8782377b7258e906fc08b72.jpg,60000,85,3
 50000,스위트 트윈[넷플릭스 트윈베드 천연온천수 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438017/db4185a2f679fda9b9b69453114ce8b2.jpg,50000,85,3
 100000,스위트 안마[넷플릭스 안마의자 천연온천수 ...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1724/438019/7ada6e3f7177e8f658af9d7f7650992b.jpg,100000,85,4
 70000,스탠다드[넷플릭스 디즈니+],2,7, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513396/6b53014cbe5ccb555dffd00513cf8b64.jpg,70000,86,3
 90000,거울룸[넷플릭스 디즈니+],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513387/606421e84591056e5fb2b1382f69ca18.jpg,90000,86,1
 100000,스타일러룸[넷플릭스 디즈니+],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513392/4d93819097e83acf39925898f54c4cbf.jpg,100000,86,3
 60000,안마의자[넷플릭스 디즈니+],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513395/d3709c0db7bee547725f874252486a8d.jpg,60000,86,3
 70000,씨네마[빔스크린/넷플릭스 디즈니+],2,8, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513393/b2439cc2d52555e7185b7d1ddebd12b0.jpg,70000,86,2
 60000,트윈룸[넷플릭스 디즈니+],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513452/c3e0222cd1354b583c69bb8118dfcf78.jpg,60000,86,1
 50000,안마의자&스파[넷플릭스 디즈니+],2,8, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513394/b5ddf5d26361e2ff0d5daa26a71c5d14.jpg,50000,86,2
 80000,테라스[넷플릭스 디즈니+],2,7, //image.goodchoice.kr/resize_370x220/adimg_new/55117/513398/3c2bccc63819599d16bfdbc5f5cd376d.jpg,80000,86,4
 60000,도보특가[주차불가/객실랜덤배정],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518261/4b3938ac7e21c01cc9ca47c8c2dc99cb.jpg,60000,87,3
 50000,뮤직룸[제네바스피커/넷플릭스 유튜브 디즈니+],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518194/26a318dde756e366c580d135107ca7a3.jpg,50000,87,4
 50000,비즈니스판타지룸[데스커책상/스마트TV모니터...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518196/55fcfb3b0cf6383476dad5d3296e98a7.jpg,50000,87,3
 70000,요가메디테이션룸[안다르 요가제품/다도세트/...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518204/ca12fb6780d2911a713ad492772794f0.jpg,70000,87,3
 80000,오픈특가[오픈 이벤트로 다양한 컨텐츠 객실 ...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/74812/529265/ec6e5dc643810217ec0246efcdd41afd.png,80000,87,2
 70000,피씨룸[고사양PC2대/넷플릭스 유튜브 디즈니+],2,7, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518197/812d102d02b8c79d50dd283eec999f7d.jpg,70000,87,1
 90000,무비룸[대형스크린/리클라이너/넷플릭스 유튜...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518198/718b15ac4d61b66c7ec48a5fc2b8bf98.jpg,90000,87,1
 70000,닌텐도룸[닌텐도/넷플릭스 유튜브 디즈니+],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518210/581ed7acb4233bb48768acd691a8ba04.jpg,70000,87,2
 70000,겟베러룸[인기도서/넷플릭스 유튜브 디즈니+],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518214/e349d8916b7ceee234af38272bf8b442.jpg,70000,87,2
 100000,스탠다드[OTT서비스 무료 이용(넷플릭스 유튜...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518193/3eb943fc33b3fb0b2c5925f520ebd527.jpg,100000,87,2
 50000,뷰티판타지룸[다이슨에어랩SET/넷플릭스 유튜...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/74812/518195/86f45d010101b5f31c0bbf44a0bb1f67.jpg,50000,87,2
 50000,빠른 입실 Early Checkin 랜덤배정,2,5, //image.goodchoice.kr/resize_1000X500x0/adimg_new/list_none.png,50000,87,3
 50000,늦은 퇴실 Late CheckOut 랜덤배정,2,5, //image.goodchoice.kr/resize_1000X500x0/adimg_new/list_none.png,50000,87,1
 60000,스탠다드[No PC 넷플릭스 고급침구 퀸사이즈...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494373/8d76d67cd24632c9838222b55351f276.jpg,60000,88,3
 70000,온돌[65인치스마트TV 넷플릭스 고급침구],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494374/2ea31a820857bc1e171cde8502e27c78.jpg,70000,88,2
 60000,시네마[120인치 빔프로젝트 사운드바 넷플릭...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494375/787c1109594daaa5010bf5180fa90e53.jpg,60000,88,3
 60000,VIP안마의자[안마의자 65인치스마트TV 넷플...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494377/cc3fd711d14bbc5bb23879756554de67.jpg,60000,88,4
 90000,VIP에어드레서[에어드레서 65인치스마트TV ...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494378/6fbebcd49e69534a8329335d6834acb5.jpg,90000,88,1
 60000,트윈베드[65인치스마트TV 넷플릭스 트윈베드 ...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494376/440e0f46f956e254089e4db90dad26cc.jpg,60000,88,4
 90000,트리플베드[65인치스마트TV 넷플릭스 슈퍼싱...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494392/a3727205fe301dd5b0567e86da42a793.jpg,90000,88,3
 90000,미니 파티룸A[65인치스마트TV 대형욕조 넷플...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494379/6e025d8fe6c2ca3164071f0a35d376ac.jpg,90000,88,4
 80000,미니 파티룸B[65인치스마트TV 대형욕조 넷플...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/4103/494391/7bef28e52e76b24fe0a0036316d7e561.jpg,80000,88,3
 50000,스탠다드,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505398/a8dcfbcb7b906a9d61e3597395762336.JPG,50000,89,1
 70000,디럭스,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505420/07033e0560188b65680382aae171e5df.JPG,70000,89,1
 90000,바디프렌드(스타일러),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505422/8f61fe7e19cae83978983a29a78e9a38.JPG,90000,89,4
 90000,트윈(스타일러),2,6, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505429/1ad0b92643aeb7ca9fc1e34960714187.JPG,90000,89,1
 90000,바디프렌드,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505427/480e41abade3cb19118347868d6f42a2.JPG,90000,89,4
 90000,스파,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/5656/505419/7c319492de164ca217316a228db4d316.JPG,90000,89,3
 100000,무한대실_INFINITY DAYUSE[객실 랜덤 배정],2,7, //image.goodchoice.kr/resize_370x220/adimg_new/71320/456207/48cec1a2c29fcea8f6214d1908c9c5aa.jpg,100000,90,4
 50000,Golf_아늑한 공간에서 골프연습이 가능한 신...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455367/7c349bf6b9116e1a181803ca99a9ba49.jpg,50000,90,3
 100000,도보특가_SPECIAL PRICE for WALK IN [차량입...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455372/0df9f7cd0649825ffa189e8f94ded09f.jpg,100000,90,4
 60000,Standard_좋은 휴식의 필수요소만을 담았습니다.,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455355/5f9a9d265cbf3b48c605a498e4c201a9.jpg,60000,90,3
 70000,2PC Gaming_PC방 갈 일은 없을거에요 :),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455356/0f6928370b03e8fa03c6736492d19790.jpg,70000,90,1
 50000,Music_제네바(Geneva) 스피커와 함께하는 휴...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455358/f0ca438309d81dc3f3b2576b017f5bfe.jpg,50000,90,2
 70000,1PC Gaming_PC방 갈 일은 없을거에요:),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/71320/544432/b6168ea4d5ac2687a461981089b79ff2.jpg,70000,90,1
 50000,오픈특가_오픈 이벤트로 다양한 컨텐츠의 객...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455373/f32705114c59e0f9103155d7fd63abb0.jpg,50000,90,3
 70000,Play Station_오랜만에 콘솔게임! 아늑에서 ...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455359/5ad91a8575f477cb37654c7ac41f14de.jpg,70000,90,2
 80000,Massage Chair_엠씨스퀘어 안마의자+고이고이...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455361/e75e042deed1c825a5c6d58c1c9193fa.jpg,80000,90,4
 80000,비즈니스 스타일러_65 UHD SMART TV  Busines...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455363/73435c0d6be3f9bf554559e8432b5456.jpg,80000,90,2
 90000,Movie_프리미엄 영화관 설계가 적용 된 더휴...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455357/bf41177db69f4a0608475f1fd8f7916c.jpg,90000,90,3
 60000,Pet Suite_애견을 위한  dog lover를 위한 프...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455364/a24d6bcfe97007774ca08d02faa4ac25.jpg,60000,90,2
 90000,빠른입실_EARLY CHECKIN[객실 랜덤 배정],2,6, //image.goodchoice.kr/resize_370x220/adimg_new/71320/456206/3c73d3570fc43f8d40ed098a30f8cea5.jpg,90000,90,1
 100000,늦은퇴실_LATE CHECKOUT[객실 랜덤 배정],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/71320/457681/f222cd2a69e8123f7b1b8ebdcd0f5e1e.jpg,100000,90,4
 90000,Party Suite(Movie)_[프리미엄 영화관]Twin B...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455365/3a5bc145e1556636e7b246d554342e2f.jpg,90000,90,3
 90000,Party Suite(Tatami)_[프리미엄 사우나]Tatam...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/71320/455366/43ba56aaec3cf96241e2896394625f5f.jpg,90000,90,1
 50000,스탠다드(넷플릭스 라텍스 두가지타입中배정),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/5989/262378/91ce61b4634b142930e365cd47ffc7de.jpg,50000,91,4
 70000,준특실(넷플릭스 라텍스),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/5989/103044/a4bb2ec755e08cdff281213135914799.jpg,70000,91,1
 100000,준특실(넷플릭스 라텍스 천장거울),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/5989/37096/32e52e5b136bad0a8eabfbf0f9a8d82d.jpg,100000,91,1
 60000,특실(3종류타입 랜덤배정 넷플릭스 라텍스 욕조),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/5989/285688/cd158899579cea0acb6d646d97832b64.jpg,60000,91,1
 90000,특실안마룸(넷플릭스 라텍스 욕조),2,6, //image.goodchoice.kr/resize_370x220/adimg_new/5989/103030/eda951f658a61f263fa18d4e835025ce.jpg,90000,91,4
 60000,특실트윈(넷플릭스 라텍스 욕조),2,6, //image.goodchoice.kr/resize_370x220/adimg_new/5989/262380/c33cbe2ef3ef65e551918c1ff9f35565.jpg,60000,91,3
 90000,이벤트 랜덤배정(넷플릭스 라텍스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/5989/262024/d43672e5aa5df954f4553b0899fbe588.jpg,90000,91,4
 70000,특실금연룸(넷플릭스 라텍스 욕조 공기청정기),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/5989/316948/7caf7f3edf4385a80b65e56aa469bf15.jpg,70000,91,4
 70000,스탠다드 고사양 1PC(넷플릭스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462287/24e81ebc1e7d813f960245ef375e6510.jpg,70000,92,2
 60000,도보전용스탠다드 고사양 1PC(넷플릭스),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462295/6afed71091714fc1e948f61494e78388.jpg,60000,92,2
 90000,디럭스 고사양 2PC(넷플릭스 공기청정기 욕조...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462288/08a74bef7ba16968a21bba900213bce4.jpg,90000,92,3
 100000,디럭스 안마의자(고사양 1PC 넷플릭스 공기청...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462289/605c61a9fe6e3bfed258dee7cc85b3ef.jpg,100000,92,3
 80000,디럭스 러브체어(고사양 1PC 넷플릭스 공기청...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462290/4c8569a85591d2d82292e2e2f9c4a763.jpg,80000,92,1
 50000,[취소불가]스위트 노래방_24시간 이용가능(고...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462293/afa1f4842177fc166a2c34231800f906.jpg,50000,92,3
 90000,[취소불가]스위트 트윈 고사양 2PC(넷플릭스 ...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462291/1d93c9c470378a778acdb82ec51a3198.jpg,90000,92,3
 50000,[취소불가]VIP 프리미엄 스위트 트윈(월풀 고...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462294/60d9aac929284d634f2950a5cc10a226.jpg,50000,92,3
 80000,[취소불가]스위트 트윈 고사양 3PC(넷플릭스 ...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3783/462292/a6d7f01d8d13aa8cce0b693391dbbe85.jpg,80000,92,1
 100000,[천연온천수A동]무한대실룸(OTT서비스 공기청...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/57047/355665/929ca84192ee12686b01e3538c905fb5.jpg,100000,93,3
 70000,[천연온천수A동]데일리 초특가룸(OTT서비스 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/57047/355012/53ba3f33cb13843e8aa69ac88ead8fd4.jpg,70000,93,3
 70000,PC텔 B동Standard(D4 롤 OTT서비스 공기청정기),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/57047/201991/959cf98fe1b87147ac943f49d6b0d42f.jpg,70000,93,4
 90000,PC텔 B동안마의자(D4 롤 OTT서비스 공기청정기),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/57047/200934/553c1674f1a0738401c7cc1ffcc1a422.jpg,90000,93,1
 100000,[천연온천수A동]풀옵션룸(D4 롤 OTT서비스 스...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/57047/433214/27bb17687516ba34d1d72b121b50f06f.jpg,100000,93,1
 80000,[천연온천수A동]커플PC(2PC D4 롤 OTT서비스 ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/57047/413178/972a0ecebf01a9e6ee5c353c221b1e8d.jpg,80000,93,2
 60000,[천연온천수A동]트윈(OTT서비스 공기청정기),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/57047/203022/a36ed010c1542c7e801ea162b697c69c.jpg,60000,93,4
 80000,[천연온천수A동]안마의자(OTT서비스 공기청정기),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/57047/360238/8deeb788aa1065f47b70fc8bbbd6a78c.jpg,80000,93,1
 100000,PC텔 B동트윈(D4 롤 OTT서비스 공기청정기),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/57047/201997/f6e0e0dc28cc5610067f58da21f85f59.jpg,100000,93,3
 100000,PC텔 B동Superior(2PC D4 롤 OTT서비스 스타...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/57047/203023/271ea209c62ca20c63cbae2c45b15050.jpg,100000,93,1
 50000,PC텔 B동Superior 트윈(2PC D4 롤 OTT서비스...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/57047/413179/55492f9970ef754a5c6b2d306136eb57.jpg,50000,93,2
 70000,[천연온천수A동]패밀리 트윈 풀옵션룸(2PC D4...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/57047/354993/78043423d0f8277fceb148a68177db63.jpg,70000,93,3
 90000,PC텔 B동커플PC(2PC D4 롤 OTT서비스 공기청...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/57047/201993/fd3fb13003c27ad874ec429d3e2ff35c.jpg,90000,93,1
 90000,조식 무료 서비스,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1128/502333/5b9c8e45818c974c82d57880a2ac9547.jpg,90000,94,4
 90000,도보특가(객실랜덤배정 천연온천수),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1128/501904/1a2de4504b771d8cca8de8e1c17a2a32.jpg,90000,94,3
 90000,프리미엄 스탠다드[70인치 LG스마트 TV 넷플...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1128/503935/aa7efc0fb44706a3a30ff0d0732cef29.jpg,90000,94,3
 50000,게임룸[1PC][70인치 LG스마트 TV 넷플릭스 천...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1128/504693/15bae07dcaf2113d9bda53fc89f8aba4.jpg,50000,94,4
 70000,프리미엄 스타일러[70인치 LG스마트 TV 넷플...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1128/504706/2056ddf3a206a6c6f729cbdcb5a33a72.jpg,70000,94,1
 100000,게임룸[2PC][70인치 LG스마트 TV 넷플릭스 천...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1128/504697/91b5846b1472d958c2a685645e1d23d7.jpg,100000,94,2
 100000,프리미엄 트윈[70인치 LG스마트 TV 넷플릭스 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1128/504708/b7d9f44109d91712763f190f1d3dcf21.jpg,100000,94,3
 100000,Today Hot deal(객실랜덤배정 천연온천수),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1128/501903/66b62d80e2f12f875c0979a677fd0bb8.jpg,100000,94,1
 90000,[3객실 한정! 룸UP] 스탠다드→디럭스 트윈,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/01/22/600a288606e4b.jpg,90000,95,2
 100000,스탠다드 퀸,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,100000,95,3
 80000,스탠다드 트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,80000,95,1
 50000,[모바일 체크인 & 체크아웃 12시] 스탠다드 퀸,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,50000,95,4
 100000,발코니 퀸,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,100000,95,4
 100000,[미니바를 털어라 Ver.1] 스탠다드 퀸,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/09/636b032d79ea3.jpg,100000,95,1
 50000,[미니바를 털어라 Ver.1] 스탠다드 트윈,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/11/09/636b0371c4fcd.jpg,50000,95,3
 80000,디럭스 트윈,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,80000,95,1
 70000,디럭스 발코니 트윈,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,70000,95,2
 70000,코너 디럭스 트윈,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,70000,95,2
 80000,패밀리룸,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/12/09/6392b49112534.jpg,80000,95,2
 100000,무한대실[최대8시간]_INFINITY DAYUSE[객실 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/4433/25270/dcdfab2a615475402c3b41d7937ffd1b.png,100000,96,2
 70000,오픈특가_오픈 이벤트로 다양한 컨텐츠의 객...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4433/272296/65ecd37a6a4f166db32988bf09167773.jpg,70000,96,4
