Lodge_Roome_Price, Lodge_Room_Type_Name, Lodge_Room_Type_MinCapacity, Lodge_Room_Type_MaxCapacity, Lodge_Room_Type_Img, Lodge_Room_Type_Price,Lodge_idx,Lodge_Room_Type_Count
 60000,[스카이 1340 2매 제공] 슈페리어 더블 온돌,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efeb4c3c6962.jpg,60000,244,2
 80000,[사우나&수영장 2인] 슈페리어 더블 온돌,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efeb4c3c6962.jpg,80000,244,2
 100000,스탠다드 더블,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed504760cb.jpg,100000,245,1
 50000,스탠다드 트윈,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed6439826c.jpg,50000,245,1
 70000,스탠다드 온돌,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed7f4721e3.jpg,70000,245,3
 80000,[커피 2인 제공] 스탠다드 더블,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed504760cb.jpg,80000,245,4
 50000,[커피 2인 제공] 스탠다드 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed6439826c.jpg,50000,245,4
 90000,[커피 2인 제공] 스탠다드 온돌,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed7f4721e3.jpg,90000,245,1
 90000,[스카이 1340 2매 제공] 스탠다드 트윈,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed6439826c.jpg,90000,245,2
 70000,[스카이 1340 2매 제공] 스탠다드 더블,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed504760cb.jpg,70000,245,2
 90000,[스카이 1340 2매 제공] 스탠다드 온돌,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2020/07/03/5efed7f4721e3.jpg,90000,245,2
 90000,주니어 스위트 더블,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff0c50fb48.jpg,90000,245,4
 70000,주니어 스위트 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff142d02a7.jpg,70000,245,2
 50000,[커피 2인 제공] 주니어 스위트 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff0c50fb48.jpg,50000,245,4
 100000,[커피 2인 제공] 주니어 스위트 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff142d02a7.jpg,100000,245,2
 70000,[스카이 1340 2매 제공] 주니어 스위트 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff0c50fb48.jpg,70000,245,3
 90000,[스카이 1340 2매 제공] 주니어 스위트 트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/06/08/629ff142d02a7.jpg,90000,245,3
 90000,[인룸 다이닝+룸업+24시간투숙] 슈페리어 더...,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089fd8a329b7.png,90000,246,2
 70000,슈페리어 더블 (노오션뷰 / Room Only),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089fd8a329b7.png,70000,246,4
 100000,[키즈다이노 할로윈] 슈페리어 키즈 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/16/652cc124cd475.jpg,100000,246,1
 70000,[해피할로윈 패키지] 슈페리어 트윈 (노오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/16/652cc10f4c99b.jpg,70000,246,2
 100000,[키즈다이노 할로윈] 슈페리어 패밀리 트윈 (...,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/16/652cc124cd475.jpg,100000,246,4
 80000,[인룸 다이닝+룸업+24시간투숙] 슈페리어 트...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089fe4274456.jpg,80000,246,2
 60000,[해피할로윈 패키지] 골져스 파셜오션 더블,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/16/652cc10f4c99b.jpg,60000,246,2
 90000,[해피할로윈 패키지] 골져스 파셜오션 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/16/652cc10f4c99b.jpg,90000,246,2
 60000,슈페리어 트윈 (노오션뷰 / Room Only),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089fe4274456.jpg,60000,246,2
 90000,슈페리어 키즈 트윈 (노오션뷰/Room Only),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/27/60aee6a9d887a.jpg,90000,246,3
 90000,슈페리어 키즈 범퍼 (노오션뷰/Room Only),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/07/64a7bc191fa1b.jpg,90000,246,4
 70000,[인룸 다이닝+룸업+24시간투숙] 골져스 파셜...,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a01bc368d4.jpg,70000,246,2
 90000,[인룸 다이닝+룸업+24시간투숙] 골져스 파셜...,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a00c86beae.jpg,90000,246,3
 50000,슈페리어 패밀리 트윈 (노오션뷰 / Room Only),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089fe8cce77e.jpg,50000,246,3
 90000,슈페리어 벙커트윈 (노오션뷰 / Room Only),2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/6089ffb6bee57.jpg,90000,246,4
 70000,슈페리어 더블벙커 (노오션뷰 / Room Only),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/10/01/6156aec9e51e7.jpg,70000,246,4
 90000,슈페리어 패밀리 온돌 (노오션뷰 / Room Only),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/01/03/61d281cf24291.jpg,90000,246,2
 80000,골져스 파셜오션 더블,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a00c86beae.jpg,80000,246,4
 80000,골져스 파셜오션 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a01bc368d4.jpg,80000,246,2
 90000,골져스 플러스 킹 노오션뷰,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a022d1697a.jpg,90000,246,3
 90000,펫 더블 (노오션뷰/Room Only),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a09a3674b7.jpg,90000,246,4
 50000,[오크랩 2인 조식] 슈페리어 더블 (노오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,50000,246,3
 80000,골져스 파셜오션 패밀리트윈,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a0211d52c9.jpg,80000,246,3
 50000,펫 트윈 (노오션뷰/Room Only),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a09e7b00e0.png,50000,246,3
 100000,[오크랩 2인 조식] 슈페리어 트윈 (노오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,100000,246,3
 70000,[파인풀 2인 패키지] 슈페리어 더블 (노오션뷰),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,70000,246,2
 70000,[EFL 2인 혜택] 골져스 오션 더블,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a001b14a1e.jpg,70000,246,2
 70000,[EFL 2인 혜택] 골져스 오션 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a013c895f6.jpg,70000,246,3
 100000,[오크랩 2인 조식] 골져스 파셜오션 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,100000,246,2
 90000,[오크랩 2인 조식] 골져스 파셜오션 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,90000,246,1
 50000,[파인풀 2인 패키지] 슈페리어 트윈 (노오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,50000,246,3
 80000,[오크랩 2인 조식] [EFL 2인 혜택] 골져스 오...,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,80000,246,3
 100000,[오크랩 2인 조식] [EFL 2인 혜택] 골져스 오...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/08/08/62f0bcf710a7f.jpg,100000,246,2
 50000,[파인풀 2인 패키지] 골져스 파셜오션 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,50000,246,1
 50000,[파인풀 2인 패키지] 골져스 파셜오션 더블,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,50000,246,4
 50000,[파인풀 2인+EFL 2인 혜택] 골져스 오션 트윈,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,50000,246,2
 80000,[파인풀 2인+EFL 2인 혜택] 골져스 오션 더블,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/13/6501712d703bc.jpg,80000,246,4
 50000,[EFL 4인 혜택] 코너 스위트 (Room Only),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a08e8c4b7a.jpg,50000,246,3
 100000,[EFL 4인 혜택] 주니어 스위트 (Room Only),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/04/29/608a088e7e694.jpg,100000,246,4
 90000,[EFL 4인 혜택] 그랑블루 스위트 키즈 (파셜...,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/06/21/60d01c2adb501.jpg,90000,246,4
 70000,[EFL 4인 혜택] 로얄스위트 트윈 오션 (Room ...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/02/10/620498fe299e2.jpg,70000,246,1
 90000,[1인실] 슈페리어 체크인 시 배정,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/06/16/648c2645c5c64.jpg,90000,247,1
 60000,시티뷰 디럭스 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/21/650bf2d769283.jpg,60000,247,3
 60000,파셜 오션뷰 디럭스 더블,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/14/64b0e62c5e8a2.jpg,60000,247,3
 70000,파노라마 오션뷰 디럭스 더블,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/20/6532373e2e3e7.jpg,70000,247,4
 70000,시티뷰 디럭스 트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/21/650bf2f62b476.jpg,70000,247,1
 90000,파셜 오션뷰 디럭스 트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/20/6532378d9d943.jpg,90000,247,4
 80000,파노라마 오션뷰 디럭스 트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/06/651f9c44c0acb.jpg,80000,247,2
 60000,시티뷰 디럭스 더블트윈,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/21/650bf1c1f32d2.jpg,60000,247,3
 60000,파셜 오션뷰 디럭스 더블트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/20/653237bb36297.jpg,60000,247,2
 100000,시티뷰 디럭스 온돌,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/09/21/650bf2b09f368.jpg,100000,247,1
 70000,파노라마 오션뷰 디럭스 더블트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/06/651f9bf0168ea.jpg,70000,247,3
 50000,[펫룸] 파셜 오션뷰 디럭스 더블,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/06/29/649cea969f91e.jpg,50000,247,2
 80000,파셜 오션뷰 디럭스 온돌,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/20/653237d900415.jpg,80000,247,2
 70000,파노라마 오션뷰 디럭스 온돌,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/10/06/651f9c12d99fa.jpg,70000,247,3
 100000,파노라마 오션뷰 프리미어 더블트윈,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/05/15/6461e3d09969d.jpg,100000,247,2
 100000,[펫룸] 파셜 오션뷰 디럭스 트윈,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/14/64b0e6c80a7fe.jpg,100000,247,2
 90000,[펫룸] 파셜 오션뷰 디럭스 더블트윈,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/11/64aceb29f088e.jpg,90000,247,2
 80000,파노라마 오션뷰 스위트 패밀리,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/06/23/6495457c0a781.jpg,80000,247,4
 60000,[펫룸] 파노라마 오션뷰 스위트 패밀리,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2023/06/23/6495457c0a781.jpg,60000,247,2
 70000,파노라마 오션뷰 그랜드 스위트 패밀리,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/06/23/649545bd00ea4.jpg,70000,247,2
 100000,파노라마 오션뷰 펜트하우스 패밀리,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/10/64abaa643d5a0.jpg,100000,247,4
 80000,파노라마 오션뷰 펜트하우스 주니어,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/10/64abaa446f9fb.jpg,80000,247,2
 100000,파노라마 오션뷰 펜트하우스 스위트,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/10/64abaa8be2ef6.jpg,100000,247,3
 50000,파노라마 오션뷰 펜트하우스 프리미어,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/10/64abaac520bca.jpg,50000,247,3
 60000,파노라마 오션뷰 펜트하우스 그랜드,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2023/07/10/64abab03992af.jpg,60000,247,3
 100000,[MD PICK] 디럭스 더블 (레이크뷰),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2019/10/02/5d9458e139759.jpg,100000,248,4
 90000,[단독특가] 디럭스 더블 (레이크뷰),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2020/04/03/5e86f4f9c77f0.jpg,90000,248,2
 80000,[단독특가] 이그제큐티브 더블(오션뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/01/06/5ff500b911019.jpg,80000,248,2
 100000,[단독특가] 이그제큐티브 트윈(오션뷰),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2020/04/03/5e86f512b9106.jpg,100000,248,1
 50000,[MD PICK] 이그제큐티브 트윈 (오션뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/02/13/5a828c02e3493.jpg,50000,248,4
 80000,디럭스 더블 (레이크뷰),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2019/10/02/5d9458e139759.jpg,80000,248,2
 50000,디럭스 더블 (레이크뷰 / 2인조식포함),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2019/10/02/5d9458f85f932.jpg,50000,248,3
 60000,이그제큐티브 더블 (오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/01/06/5ff500b911019.jpg,60000,248,2
 60000,이그제큐티브 트윈 (오션뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/02/13/5a828c02e3493.jpg,60000,248,1
 80000,[S컬렉션] [자쿠지 패키지] 디럭스 패밀리트윈,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2022/05/31/6295c2416ee9d.jpg,80000,248,3
 50000,이그제큐티브 트윈 (오션뷰 / 2인조식포함),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2018/02/13/5a828c02e3493.jpg,50000,248,1
 90000,앰버서더 스위트 트윈 (레이크뷰/자쿠지 이용...,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2018/04/13/5ad05cef9adb6.jpg,90000,248,3
 100000,로얄 스위트 (오션뷰),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2019/12/16/5df756ef3a438.jpg,100000,248,1
 100000,(비치 크루즈) 듀플렉스 스위트 더블,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ceaeeb651.jpg,100000,249,4
 60000,(콘도형/썬크루즈) 스탠다드 더블 일출 발코...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cd51358c5.jpg,60000,249,2
 100000,(콘도형/썬크루즈) 스탠다드 더블 오션뷰,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cd6528947.jpg,100000,249,3
 50000,콘도 스탠다드 더블 (공원뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/22/62d9f87a90b0f.png,50000,249,3
 80000,(콘도형/썬크루즈) 디럭스 트윈 일출 발코니 ...,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cd859c176.jpg,80000,249,4
 70000,(썬크루즈) 럭셔리 더블 일출 하프오션뷰,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce1864b9a.jpg,70000,249,3
 100000,(썬크루즈) 럭셔리 더블 오션뷰,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce556256d.jpg,100000,249,4
 90000,콘도형 디럭스 트윈 (공원뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2022/07/22/62d9f890eae2a.png,90000,249,4
 60000,(썬크루즈) 럭셔리 트윈 일출 발코니 하프오션뷰,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce5d338ad.jpg,60000,249,3
 90000,(썬크루즈) 럭셔리 트윈 오션뷰,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce738cbbc.jpg,90000,249,1
 100000,(썬크루즈) 콘도 주니어스위트 더블 일출 발...,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/08/06/610ccb6619080.jpg,100000,249,3
 100000,(썬크루즈) 호텔 주니어스위트 더블 일출 하...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce827c795.jpg,100000,249,3
 60000,(썬크루즈) 콘도 주니어스위트 트윈 일출 발...,2,6, //image.goodchoice.kr/resize_370x220/affiliate/2021/08/06/610ccb6619080.jpg,60000,249,3
 50000,(썬크루즈) 호텔 주니어스위트 더블 오션뷰,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ce8b46bdc.jpg,50000,249,4
 100000,(썬크루즈) 콘도 주니어스위트 트윈 오션뷰,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cde53558f.jpg,100000,249,3
 70000,(비치 크루즈) 테라스 트윈A,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/14/609e26658eb9d.jpg,70000,249,2
 90000,(비치 크루즈) 테라스 트윈B,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/14/609e26658eb9d.jpg,90000,249,2
 80000,(비치 크루즈) 듀플렉스 스위트 트윈A,2,4, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cebac2955.jpg,80000,249,4
 50000,(비치 크루즈) 듀플렉스 스위트 트윈B,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cebac2955.jpg,50000,249,2
 50000,(비치 크루즈) 인피니티 풀빌라A,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cec81fc96.jpg,50000,249,4
 80000,(비치 크루즈) 인피니티 풀빌라B,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098ced811b3c.jpg,80000,249,1
 70000,(비치 크루즈) 프라이빗 인피니티 풀빌라A,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cee461a03.jpg,70000,249,4
 50000,(비치 크루즈) 프라이빗 인피니티 풀빌라B,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2021/05/10/6098cef087393.jpg,50000,249,1
 80000,(비치 크루즈) 풀빌라 슈페리얼 스위트,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2021/10/05/615beeb16d0f9.jpg,80000,249,2
 70000,(비치 크루즈) 풀빌라 로얄 스위트,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2021/10/05/615bef08d812b.jpg,70000,249,4
