Lodge_Roome_Price, Lodge_Room_Type_Name, Lodge_Room_Type_MinCapacity, Lodge_Room_Type_MaxCapacity, Lodge_Room_Type_Img, Lodge_Room_Type_Price,Lodge_idx,Lodge_Room_Type_Count
 70000,VIP파티룸 (특급호텔100%헝가리구스다운침구...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/46156/423200/f1c62c4eefea2d388a474673c52d307d.jpg,70000,201,2
 60000,패밀리 스팀사우나(18평객실 호텔조식뷔페PKG...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/46156/422342/056e368f84c952b376fcf167f7809de2.jpg,60000,201,2
 70000,Early Check in(넷플릭스무료시청+공기청정기),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/4478/303560/5584a2c1fd66ab1d1bd160deeadbbd4d.jpg,70000,202,3
 50000,스탠다드 더블(넷플릭스무료시청+공기청정기),2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/98685/41d2e5ca1380ce64df1bb7c6ce52a792.jpg,50000,202,2
 50000,스탠다드 무한대실(넷플릭스무료시청+공기청...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/4478/150393/96d45efc0ce772a9c749badbb3fe7047.jpg,50000,202,2
 100000,[당일특가 도보전용] (넷플릭스무료시청+공기...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/248939/769cf6a492d9a384cb1211e6d9a85b8d.png,100000,202,4
 50000,객실업그레이드(넷플릭스무료시청+공기청정기),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4478/329660/c8811a4b97f9e70807964c322bfcba89.jpg,50000,202,1
 70000,럭셔리 무한대실(넷플릭스무료시청+공기청정...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/204141/793598981c53c95b3514e3f25eb4a7ef.png,70000,202,3
 90000,럭셔리 러브체어(넷플릭스무료시청+호텔조식...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4478/121411/90156b7e085b87191fe214edc0069d68.png,90000,202,4
 50000,럭셔리 공원전망(넷플릭스무료시청+커플쇼파+...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/4478/209873/c034fd4e7463b06a4f65cceaeac09269.png,50000,202,2
 60000,Deluxe Twin / Double & Single(넷플릭스무료...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/4478/114301/72acd528fb5c81686633aa6e99b8b1b1.png,60000,202,3
 70000,브레인마사지 럭셔리 바디프랜드(넷플릭스무...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4478/209874/5129142c208288b000df9978858a7333.png,70000,202,3
 90000,럭셔리 2PC(넷플릭스무료시청+호텔조식뷔페+...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/4478/303562/7d6cecda7a1a9020de4ac935e3c061cb.png,90000,202,4
 50000,럭셔리 UHD 75인치 스마트뷰 TV(넷플릭스무료...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/4478/356291/7cb7c2c7abfdd3b74a03ae5ef07514ae.jpg,50000,202,1
 100000,잠꾸러기룸+18시 퇴실 (넷플릭스무료시청+호...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/258817/52c1c90f08ca07ac8e53ac7a4cc9cb80.JPG,100000,202,2
 50000,[2인스파+UHD 75인치 TV]superior(넷플릭스무...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/209876/fe3ef375237838cc9449893893cd1604.jpg,50000,202,1
 50000,[상금100만원]TJ전국배틀노래방,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4478/352576/885aa2241b933532ba87846166a867a6.png,50000,202,1
 100000,럭셔리 1PC(넷플릭스무료시청+호텔조식뷔페+...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/4478/303561/da06634c0b8a6b8da966d10adf7443a0.png,100000,202,3
 60000,suite 4인다이닝룸 (넷플릭스무료시청+2PC+호...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/4478/25211/2fe3083b36be334416d34e384da99442.jpg,60000,202,1
 70000,[HOT 신상] 4인다이닝 노래방룸(넷플릭스무료...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/4478/346247/a4b2c096820e7e67f41a154318d48e0d.png,70000,202,4
 60000,[단독사용]RoofTop BBQ (넷플릭스무료시청+호...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/4478/209875/bdc68909cdfbb25747f8529d81ab7014.png,60000,202,3
 100000,만수르 6인파티 SE(6인다이닝노래방+구월토랑...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/4478/378954/d0f869aaf81a37ef85ec498889f2b257.png,100000,202,4
 70000,[PLATZ 조식2인 패키지] 디럭스 더블 (마운틴뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba332fd9b3b0.jpg,70000,203,3
 80000,스탠다드 트윈 (마운틴뷰),2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba33210a0ec8.jpg,80000,203,1
 70000,디럭스 더블 (오션뷰),2,8, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3341d74f78.jpg,70000,203,3
 100000,디럭스 트윈 벙커룸(오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba339bfe9be7.jpg,100000,203,2
 60000,[PLATZ 조식2인 패키지] 스탠다드 트윈 (마운...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba33210a0ec8.jpg,60000,203,3
 70000,[쿤스트라운지 브런치 패키지] 디럭스 더블 (...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3341d74f78.jpg,70000,203,4
 60000,★단독! 루프트더바 3만원+아쿠아삭스★ 디럭스...,2,7, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3341d74f78.jpg,60000,203,1
 70000,[PLATZ 조식2인 패키지] 디럭스 더블 (오션뷰),2,6, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3341d74f78.jpg,70000,203,4
 100000,[조식&수영장2인+플로팅필로우] 디럭스 더블 ...,2,5, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3341d74f78.jpg,100000,203,1
 100000,[PLATZ 조식2인 패키지] 디럭스 트윈 벙커룸(...,2,8, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba339bfe9be7.jpg,100000,203,1
 90000,디럭스 더블 (마운틴뷰),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba332fd9b3b0.jpg,90000,203,3
 60000,디럭스 트윈 벙커룸(마운틴뷰),2,4, //image.goodchoice.kr/resize_370x220/affiliate/2018/09/20/5ba3394d4d711.jpg,60000,203,4
 100000,스탠다드 트윈랜덤뷰[18시 체크인/연박불가],2,4, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515521/2fa5dbc3b0b7cd40800a5c4c7da82ad9.jpg,100000,204,3
 60000,스탠다드 더블랜덤뷰[18시 체크인/연박불가],2,7, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515510/97f0a3985cd17272d487b4c1341c33cb.jpg,60000,204,3
 80000,스탠다드 트윈(스카이 오션뷰),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/74377/514170/49d25051e44dd2551ecf316f6c6db4d8.jpg,80000,204,4
 70000,스탠다드 더블랜덤뷰,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/74377/509321/4c51b18a2c43dc71caa8ec9dace47bc8.jpg,70000,204,1
 90000,패밀리 트윈랜덤뷰[18시 체크인/연박불가],2,8, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515523/dba79258667feea23705bf6f57f9a5d7.jpg,90000,204,3
 100000,패밀리 더블랜덤뷰[18시 체크인/연박불가],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515524/1241c884c32d6b9e9348269670caafbd.jpg,100000,204,1
 50000,스탠다드 더블고층(스카이 오션뷰),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/74377/509320/8f4d9c7f46ae999b96fc3e93e27268a7.jpg,50000,204,3
 50000,스탠다드 트리플랜덤뷰[18시 체크인/연박불가],2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515522/eafb81370a3857588dc296584fcd4342.jpg,50000,204,1
 90000,패밀리 트윈고층(스카이 오션뷰),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/74377/509323/2345fac6f77cc28cb32d8d934cd165bc.jpg,90000,204,2
 100000,패밀리 더블고층(스카이 오션뷰),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74377/509325/9eadfddf2445ab22780dc37bedd011f4.jpg,100000,204,1
 100000,자쿠지 더블스카이 오션뷰[18시 체크인/연박...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/74377/515525/b08acd7bc30822ff1ddce29f992cb1b1.jpg,100000,204,2
 70000,자쿠지 더블 (스카이 오션뷰),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74377/509326/90f4fc829a9c178b5d2e9eed302cbd9c.jpg,70000,204,1
 100000,스탠다드 트리플(스카이 오션뷰),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/74377/514172/cbe5ace83d2eeffdb7b30638fedcf873.jpg,100000,204,4
 80000,스탠다드 더블 A (넷플릭스  65인치 TV),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/75157/527768/ee1e53cf5751b0d2d9b3819d970e0182.jpg,80000,205,4
 100000,스탠다드 더블 B (넷플릭스  65인치 TV),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/75157/525721/bba13d60af2a661510709c421523335c.jpg,100000,205,3
 60000,슈페리어 더블 (넷플릭스  65인치 TV),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/75157/525722/484603ce629bc8079fff80ea4a8355d3.jpg,60000,205,2
 60000,패밀리 스위트 (넷플릭스  75인치 TV  스타일...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/75157/525723/edb8d70239781aa0b57515f1092cd5ff.jpg,60000,205,4
 60000,M 얼리룸 도보전용[대실] (객실 랜덤 배정),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/3577/524700/3d2ed1853227b622443b1c0944be7385.jpg,60000,206,4
 50000,M 얼리룸 도보전용 [숙박] (객실 랜덤 배정),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3577/524701/a5ba9601a267acde8748ffdd519610e1.jpg,50000,206,3
 60000,스탠다드도보전용,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3577/445332/b495f6106d42a58ca1a36509a68709a9.jpg,60000,206,4
 60000,M 수페리어 (75인치 TV),2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532763/9407b15ea5a3126b1a135b6eea7a8f26.jpg,60000,206,2
 100000,M 무한룸 (객실 랜덤 배정),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3577/524699/cdd48a4560d9e54a605bdfaefa390ce1.jpg,100000,206,1
 100000,M 수페리어 더블(75인치 TV),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532762/82cccc31bd5bde9df8150bcc5064c275.jpg,100000,206,2
 60000,M 게임 파크 (75인치 TV  3070PC),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532760/5e1ef26f51a9d28e065fce641c08e49c.jpg,60000,206,1
 50000,M 비즈니스 로얄 (디즈니+가능  75인치 TV  ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532761/1446c1a33be0e6d73ae03a3edcc35d9b.jpg,50000,206,2
 60000,M 트윈 파티룸 (75인치TV  6인용테이블  침대...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532766/735c19811f721dcb525c493f4bdcdab1.jpg,60000,206,2
 60000,M 시네마 파크 (디즈니+가능  초대형85인치 T...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532765/05b1bd20525ede12c469461d1d98c142.jpg,60000,206,2
 100000,M 스위트 (디즈니+ 가능  75인치 TV   소파  ...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/3577/532764/a5696c4cdf819b6aa16be88e8917cc9a.jpg,100000,206,3
 50000,집에는 가야지 룸(객실랜덤배정 삼성65/75인...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/75030/536316/ab397baac21a2297c73a63ae9e012974.png,50000,207,2
 80000,야간대실(객실랜덤배정 삼성65/75인치TV 게이...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522758/3a8a55961baf31896f020878ed49b809.jpg,80000,207,1
 80000,도보전용스탠다드 1PC(삼성65인치TV 게이밍1...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522750/c90172b0e0ed5afea7ec8e573441f3dd.jpg,80000,207,4
 50000,도보전용2PC게이밍룸(삼성65인치TV i7 2060S...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522751/c556f645cf7b93b1e0db140af65bf5fe.jpg,50000,207,4
 60000,스탠다드 1PC(삼성65인치TV 게이밍1PC GTX105...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/75030/526412/e77f18d1ae904d08fb6220c25ef1eccb.jpg,60000,207,2
 90000,2PC게이밍룸(삼성65인치TV i7 2060S 32인치18...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/75030/526418/cb72a93ccae3f303053c4461e7ba40b0.jpg,90000,207,4
 70000,프리미엄(삼성75인치TV 욕조 게이밍2PC GTX10...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/75030/526417/c1db1c9e67162500b3babc30af14e3f5.jpg,70000,207,4
 50000,롱타임스탠다드 1PC(삼성65인치TV 게이밍1PC...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522755/ea98535cab8db540bca98d3a79dddbbb.jpg,50000,207,4
 90000,롱타임2PC게이밍룸(삼성65인치TV i7 2060S 3...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522756/20dbe3c8eb532de417af8c9236f49255.png,90000,207,2
 60000,롱타임프리미엄(삼성75인치TV 욕조 게이밍2P...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/75030/522757/8ac4f4f1cb0063ea047e467558a3eff7.png,60000,207,4
 100000,평일 연박패키지(월~금요일퇴실),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/72754/490540/d9feac83bd9c049105b58cf736e2adbf.JPG,100000,208,4
 70000,오픈특가룸(랜덤배정),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479290/82aa1907cd87184986a3efb0b2bce902.JPG,70000,208,4
 100000,디럭스룸,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479291/a1daaf84ef86af7179342f4d1b720e43.JPG,100000,208,4
 90000,디럭스거울룸,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479301/8260535f23ca4f0e6cd77670d6c08083.jpg,90000,208,3
 90000,커플PC룸,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479298/1a912213d9623115bcb7ac99f1029b80.jpg,90000,208,2
 90000,릴렉스룸,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479300/02c19bc48bbf556bcc2c72f7c9a47b6b.JPG,90000,208,2
 60000,디럭스트윈룸,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479302/9e16f3fc4a9e8d471f87f374a7f4382f.JPG,60000,208,1
 90000,디럭스패밀리룸,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479297/e7e7053c796f3b88cb6b5f4139a5e5b9.JPG,90000,208,4
 70000,얼리체크인,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/72754/481629/9068aecd5ce370ecfeb0702f9e9614ab.JPG,70000,208,1
 60000,롱타임,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/72754/481630/e49a188e922df5a35d50585066f38d9f.JPG,60000,208,2
 100000,포장마차룸,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479292/87597a526cf5d3d23a7122fb96699a53.jpg,100000,208,4
 50000,감성테라스룸(셀프족욕기 구비),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479299/11cc8bd7f324b0da46b9f68d93d2f511.JPG,50000,208,4
 90000,이벤트룸,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479295/689d4fb96c09f8a50cec61f5a9b68b34.jpg,90000,208,2
 100000,패밀리스위트테라스(테라스수영장/이용료5만...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/72754/502011/0311fc03b64865e6414c0e6d6623ba02.jpg,100000,208,3
 60000,세미스위트테라스룸 (불멍 바베큐),2,7, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479294/160f87f422c1f6abd5ee1abfe9753224.jpg,60000,208,3
 60000,키친테라스룸 (불멍 바베큐),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/72754/504445/4b42612165ceab77e2180f1b46512bff.jpg,60000,208,4
 50000,로얄스위트테라스룸(야외스파 이용료3만원 예...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/72754/479293/b0a75747e4a498b86a52063c921b803b.jpg,50000,208,3
 80000,Deluxe Double,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/12540/01.jpg,80000,209,4
 80000,1인 비즈니스 조식 PKG,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/483062/efed132f21de1d8d46dd21ea27400f7b.jpg,80000,209,2
 60000,프리미엄 레스트(King bed),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307781/e80aaf2d481ff57147154c623e796b1f.jpg,60000,209,4
 50000,Gaming Couple PC(게이밍모니터),2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307782/6120ed8d4a638ecd86087df3e75ad8e7.jpg,50000,209,3
 80000,디럭스 프리미엄 뷔페 조식 PKG(디럭스 더블...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/315508/fde858c6b837b4203532a67809e11727.jpg,80000,209,1
 100000,Nature Healing Room,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1991/342751/969d813ed156c3b0f936ba16b85091fe.jpg,100000,209,4
 70000,레이트 체크아웃 17시 (DELUXE DOUBLE),2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1991/408961/fc80c1e0cce148c944222c0a49965ed0.jpg,70000,209,1
 80000,Deluxe Twin(체크인 시 랜덤배정/더블+싱글),2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/455308/e8bce05ae53e7cde45dd2b4396e573ab.jpg,80000,209,3
 90000,Ultra Gaming Couple PC(12세대 엘더레이크  ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307783/59042fc221ae44656cbe8dfc0d33d8ec.jpg,90000,209,1
 50000,디럭스 트윈 프리미엄 뷔페 조식PKG2인(체크...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1991/513593/4fda6706c03d9770810da932ac2178b4.jpg,50000,209,3
 100000,빠른 체크인  DELUXE DOUBLE,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1991/478287/1cb591c0f02ac297976fa55a4d630e50.png,100000,209,2
 70000,디럭스 트윈 프리미엄 뷔페 조식PKG3인(체크...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/513592/3f380041ef5086585e544ce2acdafe63.jpg,70000,209,3
 50000,LUXURY PET(애견월풀욕조  펫밀리아 드라이룸...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1991/342481/d66c8858981ee1066dec0a6c690f05e5.jpg,50000,209,1
 80000,Corner Suite Twin,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307784/fc0a3df3c6b7dddcf190bb2f43c8069d.jpeg,80000,209,1
 70000,Corner Suite Double,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307785/6b54cb7f8fad56deefe3943a0a982e6a.jpeg,70000,209,1
 100000,Premium Corner Suite Twin,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/453448/9d3be01a4349f79c8cd87995e95fb211.jpeg,100000,209,4
 100000,Premium Corner Suite Double(체크인 시 랜덤...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/453449/6f2b9f120b3bb28132d3a658203b892f.jpeg,100000,209,4
 70000,PREMIER LUXURY PET(조식2인 포함 일요일 조...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1991/341318/fd5d56927d83a8616313f18c808a8770.jpg,70000,209,1
 70000,Swimming PKG 2인(DELUXE DOUBLE ROOM 배정)...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/460311/c77e5143bf5219aa86a7e80d11d89170.jpg,70000,209,3
 80000,Swimming PKG 3인(DELUXE TWIN ROOM 배정)랜...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1991/460312/fc0dc84cf6714e03f6a0dcd5b62c7ebc.jpg,80000,209,1
 80000,Royal Suite Luxurious(조식 포함 일요일 조...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1991/12537/47d992e63501875a2a7b959a6cd6bd24.jpg,80000,209,2
 100000,Royal suite브라이덜 샤워,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/460777/aa1d1aaebc1663ea8864085a8277bb98.jpg,100000,209,4
 60000,Royal Suite Premier(조식 포함 일요일 조식 ...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1991/315366/2a4046f8b221b9c48bfa4f8c4004a734.jpg,60000,209,1
 70000,ROYAL SUITE BOARDGAME ROOM (조식포함 일요...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/1991/342752/3cefa62273900b3d1f9134c21e40b81e.jpg,70000,209,4
 100000,Royal Suite jaccuzi Room (조식 포함 일요...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/1991/342754/ebc279a71763eb7acb1f0fea827689c8.jpg,100000,209,1
 100000,Swimming PKG 4인(ROYAL SUITE ROOM 배정)랜...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1991/460313/8e3b8628ccb60e3b56c75f85ed1b9a3b.jpg,100000,209,1
 60000,Business Twin / Single & Single,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/1991/307776/a4ab26ac67fd0d949d2544bb702ab5e6.jpg,60000,209,3
 60000,BEER 비워 PKG,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/1991/334090/f24d98a2e299073a4ef286a193da3bcc.jpg,60000,209,3
 70000,Superior Single Triple,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/1991/455307/9c273551f04cd3c68e764a2be7c9ac4a.jpg,70000,209,2
 90000,Luxury Hocance PKG in Royal Suite Luxuriou...,2,7, //image.goodchoice.kr/resize_1000X500x0/adimg_new/list_none.png,90000,209,4
 50000,당일특가룸,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/68415/455893/b407b7102bffca95cb29b8ef5ad0ae2e.jpg,50000,210,4
 90000,세탁기.건조기.세탁세제 무료이용,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/68415/486829/b967a095a814477eea401677e8ce824f.jpeg,90000,210,4
 90000,스탠다드 (65인치 스마트TV GTX1060 1PC  넷...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/68415/400709/44e840feed2069b6205c02444b8c8393.jpg,90000,210,1
 80000,디럭스 (75인치 스마트TV  RTX2060 2PC  LG공...,2,4, //image.goodchoice.kr/resize_370x220/adimg_new/68415/400710/1217fa19554e44395a186d4c51dd2d0f.jpg,80000,210,2
 70000,디럭스 트윈 (75인치 스마트TV  RTX2060 2PC ...,2,5, //image.goodchoice.kr/resize_370x220/adimg_new/68415/397582/e22b67d01c1ed46ec5509137e216fe07.jpg,70000,210,1
 70000,프리미엄 디럭스 (75인치 스마트TV  RTX2060 ...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/68415/400711/78b731243dd216c56987c4445164b6af.jpg,70000,210,2
 50000,무비룸 (75인치 스마트TV 야마하 홈시어터 GT...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/68415/399503/b6e5ccdbfa9206312a5bdd2aeb4d3079.jpg,50000,210,3
 100000,스탠다드 롱타임(65인치 스마트TV GTX1060 1P...,2,8, //image.goodchoice.kr/resize_370x220/adimg_new/68415/422071/714227933352201f07a887ac45bf1c4d.jpg,100000,210,3
 80000,프리미엄 스위트 (86인치 스마트TV  고급안마...,2,7, //image.goodchoice.kr/resize_370x220/adimg_new/68415/400712/93020d612e80a387040342d865869aee.jpg,80000,210,4
 80000,트윈 스위트 (86인치스마트tv RTX2060 2pc 대...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/68415/400713/b5d2305194af7f5b52f9b7ab08ba8ccf.jpg,80000,210,2
 70000,미러 스위트 (86인치스마트tv RTX2060 2pc 대...,2,5, //image.goodchoice.kr/resize_1000X500x0/adimg_new/list_none.png,70000,210,3
 100000,디럭스 롱타임(75인치 스마트TV  RTX2060 2PC...,2,6, //image.goodchoice.kr/resize_370x220/adimg_new/68415/422072/26873dfc43b956f56034255a6601215c.jpg,100000,210,2
