Lodge_name,Lodge_address,Lodge_rate,Lodge_type,Lodge_RealImgName,Lodge_Tel,Lodge_content,Lodge_SellerInfo_BusinessNum
 남원 보보스BOBOS,전북 남원시 도통동 4943,9.6,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/76167/541838/cb265b3dc699d739eb7debe288ffee65.jpg,050213789452,주차장 정보총 25대 주차시설 보유주변 정보남원시청까지 946m  차로 2분춘향골체육공원까지 1.2km  차로 2분남원공용버스터미널까지 2.1km  차로 5분남원광한루원까지 3.2km  차로 8분남원춘향테마파크까지 3.6km  차로9분남원역까지 3.7km  차로 7분남원만인의총까지 2.5km 차로  5분남원에어레일까지 3km  차로 8분추가 안내사항모든 객실의 기준인원은 2인 이며  인원 추가 시 현장에서 인당 10 000원 발생합니다,4
 부안 캘리포니아,전북 부안군 부안읍 동중리 13286,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/75281/526723/bb42b75ad5d1f20e9b99c705b129365b.jpg,050240442566,사장님 한마디가족  일  사랑  여행  모두 여기비즈니스 패밀리 호텔 부안트리에서!사랑하는 반려견 반려묘도 빼놓을 수 없겠죠?언제든지 부안트리에서 즐거운 휴식을~!                주차장 정보총 30대 주차시설 보유객실내부 시설 객실 내 생수 및 배변패드 구매 (매일 교체)제공 비품 : 쿠션  식기세트  탈취제패밀리 객실은 101호 102호 308호 랜덤 배정 됩니다. 예약전에 프런트로 연락 주시고 예약 부탁드립니다.싱글룸의 경우 객실 크기에 따라 인원추가 가능여부 발생  패밀리 트윈 펫    배변패드  식기  탈취제 제공  중형견 입실시 무게를 확인하며 20KG가 넘을 시 반려동물은 입실이 취소될 수 있습니다.디럭스 패밀리 펫    배변패드  식기  탈취제 제공  중형견 입실시 무게를 확인하며 20KG가 넘을 시 반려동물은 입실이 취소될 수 있습니다.프런트 및 그 외 시설여유로운 아침을 부안트리와 함께 간단한 아메리칸식 조식셀프바 운영간단한 미니바도 준비중이랍니다.그 밖에 가벼운 산책코스도 주변에 있으니 언제든지 함께해주세요~조식정보카페테리아   1층   07:00~9:00 (주중  주말)[커피]Veracoffee의 맞춤 블렌딩한 최상급 원두로 산뜻한 아침을 시작하세요.활기를 불어넣을 수 있는 향기로운 커피를 제공합니다.[유기농 계란]매일 아침 신선하게 제공되는 지역 내 유기농 계란으로 영양가 있는 아침을 즐기세요.건강한 아침 식사를 위해 고소하고 부드러운 계란을 제공합니다.[카페테리아와 야외 파라솔]다양한 카페 음료가 준비된 카페테리아에서 여유로운 시간을 보내세요.야외 파라솔 아래에서는 커피  맥주  와인과함께 휴식을 즐길 수 있습니다. 반려동물이 있다면 함께 예약하여 사용하실 수 있습니다.  최대인원 초과시 입실 불가합니다.미성년자는 보호자 동반없이 이용이 불가합니다.위 정보는 호텔의 사정에 따라 변경될 수 있습니다.해당 이미지는 실제와 상이 할 수 있습니다.체크인 시 배정 또는 베드타입 미기재 상품은 특정객실과 베드타입을보장하지 않습니다.추가 안내사항어서오세요! 지역 내 유일한 펫 호텔에서 맞이하는 특별한 시간을 선사해 드립니다!켈리포니아 호텔은 반려동물의 편안한 휴식과 안락함을 제공하기 위해 최선을 다하고 있습니다. 식기  배변패드  넓은 침대 등 완벽한 시설을 갖추고 있어  고객님의 소중한 반려동물이 환영받는 곳이 되어드립니다.함께하는 반려견  반려묘와의 더욱 즐거운 시간을 위해 카페테리아에서 바베큐 예약 서비스도 제공하고 있습니다. 야외에서 특별한 순간을 보내며  사랑스러운 강아지들과 함께 즐거운 시간을 보내실 수 있습니다.단  주의사항이 있습니다. 중형견 이상의 반려동물은 안전상의 이유로 숙박이 불가합니다. 우리 호텔은 작은 크기의 반려견과  반려모를 위해 최적화되어 있으며  반려동물들의 안전과 편안함을 위해 최선을 다하고 있습니다.저희 호텔은 애정을 기반으로 서비스와 돌봄을 제공하며  고객님의 소중한 반려동물을 가족처럼 대합니다. 펫 호텔에서 안심하고 편안한 시간을 보내실 수 있도록 도와 드리겠습니다.아름다운 조명 아래에서 와인  바베큐와 함께 반려동물과의 특별한 추억을 남겨보세요. 언제든지 저희 호텔로 오셔서 행복한 시간을 보내실 수 있습니다.체크인 17:00   체크아웃 12:00무료 WiFiBath Amenity 제공(칫솔 치약  샴푸  비누  세신용품 무료)예약 후 호텔로 반려동물(강이지  고양이에 한함) 정보를 제공해야만 예약 확정이 가능합니다.호텔 내 모든 업장 이용 시  예방접종 5차까지 완료되지 않은 반려동물은 원칙적으로 이용이 불가합니다.각실별 최대인원 외 추가 인원은 입실 불가하며 반려동물은 2마리까지 입실 가능합니다.한 객실 당 기본 발려동물 1마리 기준이며  15KG 초과 시 입실이 제한됩니다.(최대 2마리 합산 체중 15KG 초과 시 입실불가)전 객실 금연(흡연시 200 000원 룸 클리닝 비용 부과)주차가능인원 추가 정보8세 미만까지 인원 추가시 무료영유아 인원수 포함  최대인원 초과불가침구 추가 및 반려동물 1마리 추가 : 20 000원침구오염 발생 시 50 000원 세탁비 부과(침구 교체비 포함  오후 4시 이후 교체 불가) 투숙객 혜택 : 짐 보관 서비스 무료 부대시설 정보 : 카페테리아(카페 음료  맥주  와인  요리류  바비큐 가능) 전객실 취사 불가 세탁 불가주차시설을 보유한 숙소입니다.(차량 이용시 숙소에 문의해주세요.)객실은 체크인시 배정되며 사진과 다를 수 있습니다.각 객실은 정원 외 추가인원이 있을 시 요금이 발생합니다.만 19세 미만 청소년 혼숙은 법적으로 불가하며  이에 대한 숙소의 입실 거부 시 취소 환불이 불가합니다.만 19세 미만 청소년 예약에 대한 숙소의 입실 거부 시 취소.환불이 불가하오니  예약 전 반드시 숙소에 확인을 부탁드립니다.,5
 군산 호텔 아이콘,전북 군산시 경장동 50618,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/67662/413283/c1a2af0b9043f8eac51f2bb02ad7274f.jpg,050448860139,사장님 한마디                    2021년 4월 새롭게 오픈한 군산 호텔 아이콘(ICON)입니다.항상 최고의 서비스와 객실로 보답하겠습니다.오픈기념 특가 이벤트 진행중이니 많은 이용 부탁드립니다.감사합니다.                혜택안내요금할인주차장 정보1객실 1주차 부탁드립니다.총 20대 주차시설 보유주변 정보군산시청까지 768m 도보 10분군산버스터미널까지 1.2km 차량 4분군산역까지 5km 차량 10분군산대학교까지 7.2km 차량 12분이성당까지 2.8km 차량 9분군산근대역사박물관까지 4.6km 차량 14분군산항까지 15km 차량 19분프런트 및 그 외 시설 전 객실 넷플릭스 시청 가능스낵바 운영 (씨리얼  우유  모닝빵  라면뽀글이 음료)항시 객실 청소 후 재점검을 통하여 쾌적함을 유지하겠습니다.1회 사용 후 모든 침구류 교체를 통하여 청결을 유지하겠습니다.비품의 개별포장을 통하여 고객의 위생과 편의를 생각하겠습니다.자동 잠금장치를 통하여 고객님의 프라이버시를 지키는데 최우선 하겠습니다.1객실 1주차 부탁드립니다. 추가 안내사항1인(36개월 이상) 추가입실시 10 000원 추가발생,6
 군산 슈가101,전북 군산시 경장동 544,9.8,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/75798/536828/78e39f712a0bbf410047b206d42cd926.jpg,050214814485,주차장 정보총 15대 주차시설 보유,7
 전주 MH호텔 객리단길점,전북 전주시 완산구 다가동3가 6424,9.7,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/01/18/63c73b4f13bb7.jpg,01022473541,사장님 한마디                    객리단길 도보 1분 거리  한옥마을과 남부야시장 도보 10분 거리에 위치한 MH호텔입니다전 객실 LG스타일러를 비치하였으며 체크인 전후 짐보관이 가능합니다또한 투숙객 대상 객실당 1대 주차가 무료이며  체크아웃 후에도 2시간 무료 주차가 가능합니다호텔 내 전 구역 세스코와 제휴하여 항시 살균  소독하여 운영하고 있으며 고객을 위해 항상 노력하는 MH호텔이 되겠습니다                주변정보전주 객리단길 도보 1분완산칠봉꽃동산 차량 6분전주 한옥마을 차량 7분기본정보체크인 : 16:00 | 체크아웃 : 12:00 (일~목)체크인 : 16:00 | 체크아웃 : 11:00 (금  토)22시 이후 체크인 시 호텔 프론트 문의무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)주차 가능 (객실당 1대 무료)인원 추가 정보기준인원 외 추가 시  1인 20 000원(19세 이상~성인)  19세 미만 입실 불가침구 추가 : 1채당 20 000원영유아 인원수 포함   최대 인원 초과 불가현장 결제투숙객 혜택와인바 투숙객 10% 할인짐 보관 가능프린트 이용 가능전 객실 넷플릭스 이용 가능 (개인 계정)부대시설 정보와인바   지하 1층   17:00~01:00   매주 월요일  마지막 주 화요일 휴관취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 1일 전 24시까지 : 100% 환불체크인일 기준 당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다어린이 및 반려동물은 이용이 불가합니다미성년자는 보호자 동반 없이 이용이 불가합니다이미지는 실제와 상이할 수 있습니다체크인 시 배정 상품 또는 베드 타입이 미기재된 상품은 특정 객실과 베드 타입을 보장하지 않습니다객실가는 세금  봉사료가 포함된 금액입니다성비가 불균형한 남녀는 입실이 불가합니다 (예: 남성 2인  여성 1인 입실 불가   적발 시 강제 퇴실 및 환불 불가),8
 전주 노이 호텔,전북 전주시 덕진구 우아동2가 92813,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/4751/27753/f0b14eadc9a8fc7e7bc382552ef80c32.jpg,050440151528,사장님 한마디                      2023 KCIA 한국소비자산업평가 우수 호텔 선정    슈퍼호스트로 선정  된 유럽풍의 부띠크호텔 입니다.28개의 다양한 ROOM TYPE+ 그리고 프라이빗 욕실 전 객실 모든 타입에서   넷플릭스 + 티빙 + 웨이브 + 왓챠 + 디즈니 + 쿠팡 시청 가능  합니다.객리단길과 번화가 그리고 한옥마을  터미널 전주역에서 가까운  숙소이며이불커버와 시트는 100%교체  청소 후 인스펙션 합니다모든 침구류 편백나무 소독하여 영유아  아토피나 알레르기가 있으신 분도 예민하지 않아요입실 후 불편사항 있으시면 프론트로 전화주세요 바로 조치 해드립니다 얼리체크인도 운영하며 여유로운 레이트 체크아웃도 운영합니다 전 객실 바이러스케어존 & 세스코 에어제닉   전 객실 템퍼 매트리스 샴푸 린스 바디워시 > 댕기머리 프리미엄 블랙 전 객실 스위트비데 & 이중창 & 암막커튼 및 가리개 & 무소음 휴식 세라젬 파우제 구비(안마 마사지 온열찜질) 층마다 전자레인지 구비 & 얼음 정수기 구비 전 객실 노하드 고사양 pc  고사양 커플2pc 오큘러스 퀘스트2 360도 VR기기 대여(추가금 발생) 내장게임 8가지 로비 24시간 세미뷔페 이용가능 : 라바짜 탑클래스 원두   (토스트+웰컴티+쿠키+라면+커피+음료+얼음컵) 디자인 욕조 & 시스템 스타일러 & 온열매트 & 냉난방기기 구비 전 객실 스마트 초고화질 4k QLED TV  전 객실 고데기 & 헤어드라이기 & 위생가운 구비 여성용품 및 렌즈통 렌즈액 프론트 대여 비지니스 출장객을 위한 양말 및 어메니티 제공 세탁서비스 (건조기) 노트북 & 충전기 대여   프론트에서 간단한 문서파일 프린트 가능발렛파킹전 객실 금연실전 객실 미성년자 투숙 불가(부모님 동승시 가능) 모든 객실은 2인기준  최대 4인까지 이용가능하오며추가금 발생됩니다. 침구류와 어메니티 추가분 따로 제공 해드립니다.주차장 정보총 17대 주차시설 보유만차시 이중주차 이면주차 후 프론트에 키를 맡겨 주세요발렛파킹 가능총 17대 주차시설 보유주변 정보숙소 맞은 편에 편의점 위치숙소 주변에 술집  노래방 위치숙소 인근 먹자골목전주 한옥마을까지 11분 소요 전주 남부시장까지 15분 소요전주역까지 5분 소요전주 삼천동 막걸리골목까지 15분 소요전주 시외버스터미널까지 10분 소요전주 객리단길 10분 소요전주 동물원 10분 소요전주 수목원까지 15분 소요전북대학교까지 8분 소요전주 신시가지까지 14분 소요객실내부 시설 전 객실 템퍼 매트리스 프라이빗 욕실 위생 가운구비 이중창 설치&암막 커튼 욕조 스타일러 구비 안마의자 냉난방비기 설치 전 객실 넷플릭스 및 다양한 OTT플랫폼 시청 가능 전 객실 세스코 바이러스 케어 전 객실 헤어스타일링 기기 구비 충전기 & 노트북 대여 가능 전 객실 금연실 전 객실 노펫존 로비 24시간 세미뷔페 스낵바 층 마다 전자렌지 구비  전 객실 스위트비데설치프런트 및 그 외 시설 와인잔 대여 얼음 정수기+얼음컵 구비 헤드셋 대여 노트북 대여 충전기 대여,9
 태왕리조트&펜션,전북 부안군 변산면 격포리 650,7,펜션,//image.goodchoice.kr/resize_490x348/affiliate/2023/09/18/20/1692779134434DlacsXnyD9YOUUzaZnb.jpg,050440085592,사장님 한마디                    바다 바로 앞에 위치하였으며  전 객실 오션뷰 스파 신축 펜션입니다각 종 부대시설 및 카페도 이용 가능합니다                주변정보격포해수욕장 차량 7분드라마불멸의이순신세트장 도보 5분채석강 차량 8분공지사항[세면도구]일회용품 세면도구 미제공   개별지참 필요기본 정보입실 : 15:00 | 퇴실 : 11:0022시 이후 입실 시 사전문의 (필수)무료 WiFi전 객실 금연주차 가능픽업불가객실 정보[제트스파]이용 유료 50 000원   사전신청 필수4인이 앉을 수 있는 넓이로 와인 마시며 오션뷰를 즐길수 있음현장결제[AI 기가지니(월패드)]전 객실 기가지니 구비인원 추가 정보1인 20 000원 (영유아 포함)영유아 기준인원 포함   최대인원 초과불가1인 20 000원 현장결제펜션 서비스시설 이용문의 및 비용 별도 펜션문의하기 기재된 부대시설은 날씨 및 현장 상황에 따라 이용이 불가할 수 있음 [주차장] 무료주차가능[야외 인피니티 미온수풀]이용기간 : 5월~10월 이용시간 : 15:00~22:00이용금액 : 무료[야외 키즈 미온수풀]이용기간 : 7~8월이용시간 : 15:00~22:00이용금액 :무료[편의점] 무인 24시 매점[찜질방]이용시간 : 09:00~21:00이용금액 : 무료 (찜질복 대여 : 5 000 원) 현장결제 [루프탑]이용시간 : 24시간 이용가능 이용금액 : 무료 [전기차 충전소]5구 사용 가능   객실 이용 시 무료 이용 가능 [연회장]예약 필요 시 사전문의 필수바비큐 시설숯+그릴 이용 : 2인~4인 : 40 000원   5인~7인 : 50 000원   8인~10인 :70 000원   10인 이상부터 1인 5 000원 추가예) 15인 이용 시 95 000원이용장소 : 드라마펜션 건물 1층 (태왕리조트 건물 2층과 연결됨)이용시간 : 15:00 ~21:00현장결제취소 및 환불 규정숙박일 기준 7 일 전 : 100% 환불숙박일 기준 6 일 전 : 90% 환불숙박일 기준 5 일 전 : 85% 환불숙박일 기준 4 일 전 : 80% 환불숙박일 기준 3 일 전 : 70% 환불숙박일 기준 2 일 전 : 50% 환불숙박일 기준 1 일 전 : 30% 환불숙박일 기준 당일 및 NOSHOW : 환불불가취소  환불시 수수료가 발생할 수 있습니다확인사항 및 기타최대 인원 초과시 입실이 불가 합니다 (방문객 불가)보호자 동반없는 미성년자는 이용하실 수 없습니다전 객실 애완동물 출입이 불가합니다해당 이미지는 실제와 상이 할 수 있습니다이용시설의 분실 및 훼손의 책임은 이용자에게 있으니 주의부탁드립니다객실 내에서는 화재위험물질 (화약  폭죽 등)은 사용 하실 수 없습니다 (화재로 인한 책임은 이용자에게 있습니다)쓰레기는 지정된 장소에 분리하여 주시기 바랍니다위의 정보는 펜션의 사정에 따라 변경될 수 있습니다성수기 기간동안 일부 객실의 경우 요금변동이 있을 수 있습니다수영장 운영은 날씨 또는 펜션 상황에 따라 변동 될 수 있습니다,10
 전주 MH HOTEL 중화산동점,전북 전주시 완산구 중화산동2가 6572,9.7,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/54353/427199/78cbdd2cd0543b06049814fc35fea958.jpg,050440383614,사장님 한마디                    ※ 현장결제 할인 이벤트  1인출장  도보고객 현장결제 시 1만원 즉시할인전주 MH호텔 중화산동점 입니다.이번에 새롭게 단장하여 오픈 하였습니다.  전 객실 금연입니다.   흡연실 1층 전 객실  라텍스 토퍼 매트리스 전 객실  LG 트롬 스타일러 전 객실  세스코 방역 전 객실  코웨이 공기청정기 전 객실  태평양물산 오리털 침구류 전 객실  LED화장거울 객실 차등 LG 55인치  65인치  75인치 TV                주차장 정보만차 시 프론트 에서 발렛 파킹 해드리고 있습니다.감사합니다 ^_^총 15대 주차시설 보유주변 정보숙소 주변 도보 5분 내에 편의점  맥도날드  롯데리아  스타벅스  식당가 가 위치하고 있습니다.전주 화산체육관 까지 1 km 차량으로 3분 거리 입니다.전주 완산수영장 까지 3.4 km 차량으로 8분 거리 입니다.전주 한옥마을 까지 3.1km 차량으로 8분 거리 입니다.전주 객리단길 까지 1.6km 차량으로 5분 거리 입니다.전주 터미널 까지 2.7km 차량으로 5분 거리 입니다.전주 전주역 까지 6.4km 차량으로 15분 거리 입니다.전주 남부시장 까지 2.8km 차량으로 7분 거리 입니다.전주 자만벽화마을 까지 4.5km 차량으로 12분 거리 입니다.전주 도청 까지 1.9km 차량으로 5분 거리 입니다.전주 시청 까지 3.6km 차량으로 8분 거리 입니다.객실내부 시설 전 객실 LG트롬 스타일러 전 객실 삼성 무풍 시스템 냉난방기 전 객실 LED 조명 거울 전 객실 태평양 물산 오리털침구류 전 객실 코웨이 공기청정기 전 객실 메모리 토퍼형 매트리스 객실 차등 LG 55인치  65인치  75인치 스마트 TV프런트 및 그 외 시설1층 로비 공간 일체형PC & 복합기   정수기  전자렌지,1
 전주 브라운도트  덕진점,전북 전주시 덕진구 덕진동2가 20017,9.5,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/67734/369254/355d9b324519c787b98281df032e7c03.jpg,050440037744,사장님 한마디                    도심 속 프리미엄 부티크 호텔 브랜드   브라운도트 전주덕진점   입니다.브라운도트 호텔은 익숙하지만 일상에서 벗어나 감성을 자극할 수 있는 도심 속 부티크 공간으로  취향에 상관없이 누구나 호감을 가질만한  대중적이면서 개성있는 호텔입니다.방문해주시는 모든분들께 소중한 하루를 선물하겠습니다.                주차장 정보호텔 내부 주차장 이용 가능하십니다^^[주차장 보유 숙소입니다.  주차장 및 도보 모두 이용해 주세요]만차시 2분거리 주차장 이용하실 수 있습니다.총 35대 주차시설 보유주변 정보전주버스터미널까지 2.2km 차량 10분내외전주한옥마을까지 4.6km 차량 15분 내외전주KTX역까지 4.8km 차량 15분 내외전북대학교 까지 700m 차량 5분 내외 도보 10분 내외전주 덕진호수 공원까지 500m 도보 5~10분전주 산업단지 까지 3km 차량 10분 내외객실내부 시설전객실 넷플릭스 시청 가능  스마트 TV프리미엄  디럭스 트윈 스타일러 설치커플 PC  베그 가능  공기청정기 설치전 객실 프리미엄 호텔 침구류 비치추가 안내사항주말(금 토 일) 연박 이용 시 현장에서 1박 2만원 추가 요금 발생합니다.체크인시 브라운도트 덕진점 포인트 적립 진행  숙박 10 000원   대실 5 000원 적립,2
 호텔 토랑 전주,전북 전주시 덕진구 산정동 8604,9.0,호텔,//image.goodchoice.kr/resize_490x348/affiliate/2023/08/10/64d49277b6886.jpg,0632454848,사장님 한마디                    호텔 토랑은 호텔과 레스토랑의 합성어로 숙소와 음식 걱정을 줄여 완벽한 휴식과 감동을 선사하고자 편의성을 높인 서비스를 제공하고 있습니다객실 내에서 QR코드와 PC로 편리하게 주문 가능한 룸서비스와 호텔 계정으로 시청 가능한 OTT를 이용하며 편안한 휴식을 즐길 수 있습니다                주변정보전주역 차량 6분전주한옥마을 차량 10분국립전주박물관 차량 30분기본정보체크인 : 16:00 | 체크아웃 : 12:0022시 이후 체크인 시 호텔 프론트 문의프론트 운영 시간 : 06:00~익일 03:00무료 WiFi전 객실 금연Bath Amenity (치약  칫솔 무료)[주차 안내]주차 가능 (객실당 1대 주차 무료)호텔 내부 주차장   최대 17대 주차 가능 규모호텔 내부 주차장 만차 시  인근 공영주차장 이용 (무료)인원 추가 정보기준인원 외 추가 시  1인 10 000원(7세 이상~성인)침구 추가 : 1채 10 000원엑스트라베드 추가 불가영유아 인원수 포함   최대인원 초과 불가현장 결제투숙객 혜택전 객실 호텔 계정으로 OTT 채널 시청 가능 (넷플릭스  디즈니+  유튜브  티빙  왓챠)룸서비스   일~목 18:00~22:00  금~토 18:00~23:00   유료   QR코드 이용하여 주문평일 룸서비스 3 000원 할인 쿠폰 제공체크인 전 짐 보관 가능취사 시설전 객실 취사 불가취소 및 환불 규정체크인일 기준 1일 전 24시까지 : 100% 환불체크인일 기준 당일 및 Noshow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인사항 및 기타위의 정보는 호텔의 사정에 따라 변경될 수 있습니다객실에 따라 이미지와 다른 객실로 배정될 수 있습니다업체 물품의 파손 및 분실 시 업체 기준으로 변상하셔야 합니다기본 에티켓을 지키지 않거나 타인에게 피해를 주거나 불쾌감을 주는 행위는 강제 퇴실 조치 사유입니다화재 예방을 위해 객실 내 취사 및 화기 사용이 금지됩니다성인을 동반하지 않은 미성년자는 입실이 불가하며 해당 사유로 인한 환불 또한 불가합니다가족을 제외한 3인 이상 투숙 시 혼숙이 불가합니다,3
 군산 마루호텔,전북 군산시 신영동 214,9.9,모텔,//image.goodchoice.kr/resize_490x348/adimg_new/72002/466483/89c5e9936b482f585c9592b522fd0f9f.jpg,050448822860,주차장 정보정문주차  15대후문주차. 15대발렛주차 .  대형버스 숙소문의..대형공터있음 전객실  금연입니다..총 30대 주차시설 보유주변 정보 이성당 차량 3분 도보7분 서원반점 차량1분 도보 3분   근대역사박물관 차량 2분 도보5분 진포해양공원 도보 4분 차량5분 군산시외버스터미널 차량5분 도보10분.  군산역 차량8분. 군산CC차량20분. 군산짭뽕거리 차량3분 도보5분신영시장 도보5분  순대국밥 특화거리 도보5분   그외 맛집  차량10분거리 유명관광지10분객실내부 시설 ★ GRAND OPEN★   ★ GRAND OPEN★        전객실 호텔식 침구 구비      전객실 WiFi 제공      전객실 넷플릭스 유튜브시청가능      전객실 65인치 TV              코지마 안마의자        삼성 의류관리기(스타일러)~~>  객실선택      전객실 금연.프런트 및 그 외 시설24시간 데스크카페테리아 오픈  스낵바업무용 프린트 복사    주차공간여유로운  35 주차가능 전객실  금연.,4
 군산 월명동앤 게스트하우스,전라북도 군산시 월명동 16  　,7,게스트하우스,//image.goodchoice.kr/resize_490x348/adimg_new/75542/0/55f0a28517ebeec40b5afbe4ec6e9e11.jpg,050214822596,사장님 한마디                    근대문화 유산 거리 중심인 군산 시간여행 마을 월명동에 있습니다월명동앤은 도자기 그릇에 그림 그리는 주인장인 제가 조용하고 편안하게 힐링할 수 있는 게스트하우스와 예쁜 그릇 공방을 같이 운영하고 있습니다. 시간여행마을(동국사  히로스가옥  말랭이 마을  초원사진관  이성당  근대역사박물관)을 관광하시고 돌아와 예쁜 도자기 핸드페인팅 체험을 하며 그날의 감성을 예쁜 그릇에 담아 행복과 추억을 담아보세요월명동앤은 월명동 그리고…. “추억  사랑  행복”을 담는다를 뜻한답니다                오시는 길[군산고속버스터미널에서 오시는 방법]`군산고속버스터미널`에서`해망록`방면으로 우회전해주세요경암사거리에서` 공설시장`방면으로 좌회전해주세요`월명공원  내향` 방면으로 우회전해주세요`구영5길` 방면으로 좌회전해주시면 저희 게스트하우스로 오실 수 있으십니다주변정보신흥동일본식가옥 도보 4분동국사 도보 7분월명호수 차량 7분숙소 이용 규칙늦은 체크인 시 사전 연락 필수전 객실 금연 (금연 건물로 흡연 시 미환불 강제 퇴실)객실 내 식음 금지시설물을 파손하거나 침구류 훼손 및 오염(세탁 불가능) 시 전액 배상타인에게 피해나 불쾌감을 주는 행위 또는 게스트하우스 이용 규정을 지키지 않을 경우 강제 퇴실 조치보호자 미동반 미성년자 입실 불가 (업체 문의 필수) 월명호수현장 요금 추가 정보인원 추가 1인 15 000원주차장 정보숙소 앞 월명동 주민센터취소 및 환불 규정체크인일 기준 6일 전 : 100% 환불체크인일 기준 5 ~ 4일 전 : 50% 환불체크인일 기준 3일 전 ~ 당일 및 NoShow : 환불 불가취소  환불 시 수수료가 발생할 수 있습니다확인 사항 및 기타시즌별 객실 가격 상이하오니 확인 바랍니다위의 정보는 게스트하우스 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다예약 확정 이후의 취소는 취소환급 규정에 의거하여 적용됩니다,5
 전주한옥마을 가락청,전라북도 전주시 완산구 풍남동3가 392  　,7,게스트하우스,//image.goodchoice.kr/resize_490x348/adimg_new/75094/0/67f4cea74f3a161185a1c4bb10923c4e.jpg,050440282023,사장님 한마디                    낮에는 은은한 소리 가락이 밤에는 고즈넉한 한옥의 분위기를 즐기실 수 있는 한옥숙박체험 게스트 하우스입니다.전주 한옥마을 제2공영 주차장과 도보1분 내로 가깝습니다.전주 대사습청 전통 술박물관 옆라인에 위치하여 있고라한호텔 야외 루프탑 수영장을 이용하기에 편리한 바로 맞은편에 있습니다.저희 가락청에 오신다면 귀하의 즐겁고 편안한 여행의 쉼터를 마련해 드리겠습니다.오시는 길[전주고속버스터미널에서 오시는 방법]  전주천동로   방면으로 우회전 후 10M 이동해주세요  시외버스터미널   방면으로 우회전 후 448M 이동해주세요  어진길   방면으로 우회전 후 3KM 이동해주세요  한지길   방면으로 우회전 후 102M 이동해주시면 저희 게스트하우스가 있습니다주변정보전주고속버스터미널 차량 12분전주경기전 도보 5분완산칠봉꽃동산 차량 9분숙소 이용 규칙늦은 체크인 시 사전 연락 필수전 객실 금연 (금연 건물로 흡연 시 미환불 강제 퇴실)객실 내 식음 금지시설물을 파손하거나 침구류 훼손 및 오염(세탁 불가능) 시 전액 배상타인에게 피해나 불쾌감을 주는 행위 또는 게스트하우스 이용 규정을 지키지 않을 경우 강제 퇴실 조치보호자 미동반 미성년자 입실 불가 (업체 문의 필수)현장 요금 추가 정보기준 인원 외 1인당  10 000원주차장 정보한옥 마을 공용 주차장 유료 주차 가능취소 및 환불 규정체크인일 기준 7일 전 : 100% 환불체크인일 기준 6 ~ 4일 전 : 50% 환불체크인일 기준 3일 전 ~ NoShow : 환불불가취소  환불시 수수료가 발생할 수 있습니다.확인 사항 및 기타시즌별 객실 가격 상이하오니 확인바랍니다위의 정보는 게스트하우스 사정에 따라 변경될 수 있습니다해당 이미지는 실제와 상이 할 수 있습니다예약 확정 이후의 취소는 취소환불규정에 의거하여 적용됩니다,6
